frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    257340.66666666666    70488.33333333333
471.0    237308.33333333334    66242.33333333333
471.2    243954.33333333334    66813.66666666667
471.4    243946.6666666667    68888.66666666666
471.6    254989.6666666667    69262.66666666666
471.8    245163.6666666667    66411.66666666667
472.0    253276.3333333333    66828.66666666666
472.2    218451.33333333334    60885.666666666664
472.4    228110.3333333333    59195.666666666664
472.6    226144.3333333333    59164.99999999999
472.8    207353.33333333334    57026.666666666664
473.0    207012.3333333333    56284.66666666668
473.2    203196.33333333334    53618.66666666666
473.4    200161.00000000003    50076.33333333333
473.6    197084.66666666666    53693.666666666664
473.8    172127.33333333334    42041.00000000001
474.0    162214.6666666667    40827.0
474.2    172151.33333333337    42132.0
474.4    223502.66666666663    61852.333333333336
474.6    228368.0    60934.666666666664
474.8    243470.00000000003    72695.66666666666
475.0    247764.66666666666    66314.66666666666
475.2    231799.33333333337    62995.33333333332
475.4    234277.66666666666    67752.0
475.6    233529.0    67344.66666666666
475.8    242775.66666666666    68636.0
476.0    237579.6666666667    64969.00000000001
476.2    237766.00000000003    70951.66666666669
476.4    247073.0    65274.999999999985
476.6    251763.0    74524.66666666663
476.8    235326.3333333333    66258.00000000001
