frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    253016.66666666666    67897.66666666666
471.0    239570.6666666667    63939.66666666667
471.2    255398.66666666663    68866.66666666669
471.4    249960.0    65641.33333333334
471.6    248512.6666666667    67960.0
471.8    248508.3333333333    68408.0
472.0    219800.66666666666    65581.33333333333
472.2    219765.33333333337    64968.333333333336
472.4    217048.6666666667    63169.66666666667
472.6    198529.0    54976.00000000001
472.8    201657.0    53658.333333333336
473.0    194572.3333333333    48012.99999999999
473.2    194464.33333333334    50173.00000000001
473.4    193177.66666666666    53068.333333333336
473.6    174081.33333333334    47949.00000000001
473.8    169701.0    44860.33333333333
474.0    155928.00000000003    37951.66666666667
474.2    184764.6666666667    46165.33333333334
474.4    201964.6666666667    52503.66666666667
474.6    231961.3333333333    63332.66666666665
474.8    248849.6666666667    68467.99999999999
475.0    255080.3333333333    69516.66666666669
475.2    240299.66666666666    65599.66666666667
475.4    227216.33333333334    59690.66666666668
475.6    246421.33333333334    70226.33333333331
475.8    241210.3333333333    67919.66666666669
476.0    218954.33333333334    65112.0
476.2    234806.0    64485.66666666666
476.4    231352.6666666667    66710.0
476.6    241518.33333333334    67542.33333333333
476.8    249154.66666666666    65723.99999999999
