frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    254379.3333333333    74714.0
471.0    254683.33333333334    79234.33333333333
471.2    232570.3333333333    63062.666666666664
471.4    254449.66666666666    69187.66666666667
471.6    236244.0    66436.66666666667
471.8    226801.99999999997    59001.333333333336
472.0    245721.33333333334    68382.33333333334
472.2    233558.3333333333    64322.333333333336
472.4    241930.66666666663    68600.66666666669
472.6    219570.33333333334    58570.66666666667
472.8    213451.0    59336.66666666667
473.0    210504.0    58078.333333333336
473.2    201515.6666666667    54898.333333333336
473.4    188543.66666666666    54248.666666666664
473.6    198942.3333333333    49817.33333333333
473.8    195466.0    51318.66666666667
474.0    159815.33333333334    42936.99999999999
474.2    149048.0    41792.00000000001
474.4    218813.00000000003    53822.0
474.6    230460.33333333334    67091.66666666666
474.8    223747.00000000003    62752.0
475.0    234880.0    64350.99999999999
475.2    223493.3333333333    60479.333333333336
475.4    232505.0    61393.00000000001
475.6    230949.3333333333    66041.0
475.8    241824.3333333333    66527.0
476.0    233947.99999999997    63721.0
476.2    239690.33333333334    68007.33333333334
476.4    235199.0    64669.666666666664
476.6    228491.66666666666    66763.66666666667
476.8    239285.00000000003    67210.33333333333
