frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    294558.3333333334    81102.0
471.0    310942.6666666666    85732.33333333334
471.2    299605.99999999994    84666.66666666666
471.4    300284.99999999994    82731.33333333333
471.6    315522.3333333333    83693.99999999999
471.8    315074.6666666667    89896.66666666666
472.0    339198.6666666667    89973.66666666666
472.2    299289.3333333334    85044.33333333334
472.4    301831.3333333334    83773.66666666669
472.6    315668.3333333334    86676.00000000001
472.8    289550.00000000006    75467.0
473.0    272503.6666666667    75716.66666666667
473.2    269819.6666666667    76145.00000000001
473.4    275309.3333333333    73278.0
473.6    272295.6666666666    69538.0
473.8    264850.6666666667    65154.333333333336
474.0    308121.3333333334    82920.33333333333
474.2    264815.6666666666    71628.66666666667
474.4    279856.0    74154.33333333333
474.6    309029.6666666666    89677.66666666666
474.8    322166.99999999994    88828.99999999999
475.0    288258.3333333333    76357.33333333333
475.2    310623.33333333326    88894.66666666666
475.4    313553.0    81094.66666666667
475.6    292680.99999999994    80860.33333333333
475.8    315426.6666666667    84367.6666666667
476.0    319381.3333333333    88296.66666666669
476.2    333765.3333333333    90342.0
476.4    320711.3333333333    89514.33333333334
476.6    312170.6666666666    83031.66666666667
476.8    299036.0    79657.0
