event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1692695663.896323,1,0,12000,540,5,1.0,1,none
1,1692695663.896323,5,0,12000,540,5,1.0,1,none
1,1692695663.896323,10,0,12000,540,5,1.0,1,none
1,1692695663.896323,5,0,12000,540,5,1.0,1,none
1,1692695663.896323,30,0,12000,540,5,1.0,1,none
1,1692695663.896323,60,0,12000,540,5,1.0,1,none
1,1692695663.896323,30,0,12000,540,5,1.0,1,none
1,1692695663.896323,1,0,12000,540,5,1.0,1,none
1,1692695663.896323,5,0,12000,540,5,1.0,1,none
1,1692695663.896323,10,0,12000,540,5,1.0,1,none
1,1692695663.896323,5,0,12000,540,5,1.0,1,none
1,1692695663.896323,10,0,12000,540,5,1.0,1,none
1,1692695663.896323,1,0,12000,540,5,1.0,1,none
1,1692695663.896323,60,0,12000,540,5,1.0,1,none
1,1692695663.896323,1,0,12000,540,5,1.0,1,none
2,1692696764.1998599,5,0,12000,540,5,1.0,0,2_dark
3,1692697482.538467,30,0,12000,540,5,1.0,1,none
3,1692697482.538467,1,0,12000,540,5,1.0,1,none
3,1692697482.538467,10,0,12000,540,5,1.0,1,none
3,1692697482.538467,10,0,12000,540,5,1.0,1,none
3,1692697482.538467,5,0,12000,540,5,1.0,1,none
3,1692697482.538467,1,0,12000,540,5,1.0,1,none
3,1692697482.538467,1,0,12000,540,5,1.0,1,none
3,1692697482.538467,30,0,12000,540,5,1.0,1,none
3,1692697482.538467,60,0,12000,540,5,1.0,1,none
3,1692697482.538467,5,0,12000,540,5,1.0,1,none
3,1692697482.538467,5,0,12000,540,5,1.0,0,2_dark
4,1692700232.715903,5,0,12000,540,5,1.0,1,none
4,1692700232.715903,10,0,12000,540,5,1.0,1,none
4,1692700232.715903,10,0,12000,540,5,1.0,1,none
4,1692700232.715903,60,0,12000,540,5,1.0,1,none
4,1692700232.715903,60,0,12000,540,5,1.0,1,none
4,1692700232.715903,1,0,12000,540,5,1.0,1,none
4,1692700232.715903,30,0,12000,540,5,1.0,1,none
4,1692700232.715903,1,0,12000,540,5,1.0,1,none
4,1692700232.715903,1,0,12000,540,5,1.0,1,none
4,1692700232.715903,5,0,12000,540,5,1.0,1,none
4,1692700232.715903,1,0,12000,540,5,1.0,1,none
4,1692700232.715903,5,0,12000,540,5,1.0,1,none
4,1692700232.715903,10,0,12000,540,5,1.0,1,none
4,1692700232.715903,30,1,12000,540,5,0.0,1,none
5,1692701006.9916923,1,0,12000,540,5,1.0,1,none
5,1692701006.9916923,10,0,12000,540,5,1.0,1,none
5,1692701006.9916923,1,0,12000,540,5,1.0,1,none
5,1692701006.9916923,5,0,12000,540,5,1.0,1,none
5,1692701006.9916923,10,0,12000,540,5,1.0,1,none
5,1692701006.9916923,60,0,12000,540,5,1.0,1,none
5,1692701006.9916923,30,0,12000,540,5,1.0,1,none
5,1692701006.9916923,1,0,12000,540,5,1.0,1,none
5,1692701006.9916923,5,0,12000,540,5,1.0,1,none
5,1692701006.9916923,5,0,12000,540,5,1.0,1,none
5,1692701006.9916923,5,0,12000,540,5,1.0,1,none
5,1692701006.9916923,1,0,12000,540,5,1.0,1,none
5,1692701006.9916923,10,0,12000,540,5,1.0,1,none
5,1692701006.9916923,60,0,12000,540,5,1.0,1,none
5,1692701006.9916923,30,0,12000,540,5,1.0,1,none
6,1692702420.6033423,60,0,12000,540,5,1.0,1,none
6,1692702420.6033423,10,0,12000,540,5,1.0,1,none
6,1692702420.6033423,1,0,12000,540,5,1.0,1,none
6,1692702420.6033423,5,0,12000,540,5,1.0,1,none
6,1692702420.6033423,5,0,12000,540,5,1.0,1,none
6,1692702420.6033423,10,0,12000,540,5,1.0,1,none
6,1692702420.6033423,60,0,12000,540,5,1.0,1,none
6,1692702420.6033423,1,0,12000,540,5,1.0,1,none
6,1692702420.6033423,1,0,12000,540,5,1.0,1,none
6,1692702420.6033423,30,0,12000,540,5,1.0,1,none
6,1692702420.6033423,1,0,12000,540,5,1.0,1,none
6,1692702420.6033423,5,0,12000,540,5,1.0,1,none
6,1692702420.6033423,10,0,12000,540,5,1.0,1,none
6,1692702420.6033423,5,0,12000,540,5,1.0,0,2_dark
7,1692703468.4731324,60,0,12000,540,5,1.0,1,none
7,1692703468.4731324,30,1,12000,540,5,0.0,1,none
8,1692703910.9772031,10,0,12000,540,5,1.0,1,none
8,1692703910.9772031,60,0,12000,540,5,1.0,1,none
8,1692703910.9772031,1,0,12000,540,5,1.0,1,none
8,1692703910.9772031,30,0,12000,540,5,1.0,1,none
8,1692703910.9772031,5,0,12000,540,5,1.0,1,none
8,1692703910.9772031,60,0,12000,540,5,1.0,1,none
8,1692703910.9772031,30,0,12000,540,5,1.0,1,none
8,1692703910.9772031,1,0,12000,540,5,1.0,1,none
8,1692703910.9772031,5,0,12000,540,5,1.0,1,none
8,1692703910.9772031,1,0,12000,540,5,1.0,1,none
8,1692703910.9772031,5,0,12000,540,5,1.0,1,none
8,1692703910.9772031,5,0,12000,540,5,1.0,1,none
8,1692703910.9772031,10,0,12000,540,5,1.0,1,none
8,1692703910.9772031,10,0,12000,540,5,1.0,1,none
8,1692703910.9772031,1,0,12000,540,5,1.0,1,none
9,1692705579.3282104,60,0,12000,540,5,1.0,1,none
9,1692705579.3282104,1,0,12000,540,5,1.0,1,none
9,1692705579.3282104,10,0,12000,540,5,1.0,1,none
9,1692705579.3282104,10,0,12000,540,5,1.0,1,none
9,1692705579.3282104,60,0,12000,540,5,1.0,1,none
9,1692705579.3282104,10,0,12000,540,5,1.0,1,none
9,1692705579.3282104,1,0,12000,540,5,1.0,1,none
9,1692705579.3282104,30,0,12000,540,5,1.0,1,none
9,1692705579.3282104,5,0,12000,540,5,1.0,1,none
9,1692705579.3282104,1,0,12000,540,5,1.0,1,none
9,1692705579.3282104,5,0,12000,540,5,1.0,1,none
9,1692705579.3282104,30,0,12000,540,5,1.0,1,none
9,1692705579.3282104,5,0,12000,540,5,1.0,1,none
9,1692705579.3282104,1,0,12000,540,5,1.0,1,none
9,1692705579.3282104,5,0,12000,540,5,1.0,1,none
10,1692706772.4322176,5,0,12000,540,5,1.0,1,none
10,1692706772.4322176,10,1,12000,540,5,0.0,1,none
11,1692708586.308926,5,0,12000,540,5,1.0,1,none
11,1692708586.308926,1,0,12000,540,5,1.0,1,none
11,1692708586.308926,5,0,12000,540,5,1.0,1,none
11,1692708586.308926,10,0,12000,540,5,1.0,1,none
11,1692708586.308926,1,0,12000,540,5,1.0,1,none
11,1692708586.308926,60,0,12000,540,5,1.0,1,none
11,1692708586.308926,1,0,12000,540,5,1.0,1,none
11,1692708586.308926,5,0,12000,540,5,1.0,1,none
11,1692708586.308926,30,0,12000,540,5,1.0,1,none
11,1692708586.308926,10,0,12000,540,5,1.0,1,none
11,1692708586.308926,10,0,12000,540,5,1.0,1,none
11,1692708586.308926,60,0,12000,540,5,1.0,1,none
11,1692708586.308926,1,0,12000,540,5,1.0,1,none
11,1692708586.308926,5,0,12000,540,5,1.0,1,none
11,1692708586.308926,30,0,12000,540,5,1.0,1,none
12,1692713391.5549347,10,0,12000,540,5,1.0,1,none
12,1692713391.5549347,10,0,12000,540,5,1.0,1,none
12,1692713391.5549347,10,0,12000,540,5,1.0,0,2_dark
13,1692715193.9577482,30,0,12000,540,5,1.0,1,none
13,1692715193.9577482,10,0,12000,540,5,1.0,1,none
13,1692715193.9577482,60,0,12000,540,5,1.0,1,none
13,1692715193.9577482,1,0,12000,540,5,1.0,1,none
13,1692715193.9577482,10,0,12000,540,5,1.0,1,none
13,1692715193.9577482,5,0,12000,540,5,1.0,1,none
13,1692715193.9577482,5,0,12000,540,5,1.0,1,none
13,1692715193.9577482,1,0,12000,540,5,1.0,1,none
13,1692715193.9577482,60,1,12000,540,5,0.0,1,none
14,1692717477.2771735,1,0,12000,540,5,1.0,1,none
14,1692717477.2771735,60,0,12000,540,5,1.0,1,none
14,1692717477.2771735,5,0,12000,540,5,1.0,1,none
14,1692717477.2771735,10,0,12000,540,5,1.0,1,none
14,1692717477.2771735,5,0,12000,540,5,1.0,1,none
14,1692717477.2771735,10,0,12000,540,5,1.0,1,none
14,1692717477.2771735,5,0,12000,540,5,1.0,1,none
14,1692717477.2771735,1,0,12000,540,5,1.0,1,none
14,1692717477.2771735,5,0,12000,540,5,1.0,1,none
14,1692717477.2771735,1,0,12000,540,5,1.0,1,none
14,1692717477.2771735,30,0,12000,540,5,1.0,1,none
14,1692717477.2771735,60,0,12000,540,5,1.0,1,none
14,1692717477.2771735,1,0,12000,540,5,1.0,1,none
14,1692717477.2771735,30,0,12000,540,5,1.0,1,none
14,1692717477.2771735,10,0,12000,540,5,1.0,1,none
15,1692718039.8717353,1,0,12000,540,5,1.0,1,none
15,1692718039.8717353,30,0,12000,540,5,1.0,1,none
15,1692718039.8717353,5,0,12000,540,5,1.0,1,none
15,1692718039.8717353,1,0,12000,540,5,1.0,1,none
15,1692718039.8717353,60,0,12000,540,5,1.0,1,none
15,1692718039.8717353,1,0,12000,540,5,1.0,1,none
15,1692718039.8717353,5,0,12000,540,5,1.0,1,none
15,1692718039.8717353,1,0,12000,540,5,1.0,1,none
15,1692718039.8717353,10,0,12000,540,5,1.0,1,none
15,1692718039.8717353,5,0,12000,540,5,1.0,1,none
15,1692718039.8717353,5,0,12000,540,5,1.0,1,none
15,1692718039.8717353,10,0,12000,540,5,1.0,1,none
15,1692718039.8717353,10,0,12000,540,5,1.0,1,none
15,1692718039.8717353,60,0,12000,540,5,1.0,1,none
15,1692718039.8717353,30,0,12000,540,5,1.0,1,none
16,1692718892.6509593,30,0,12000,540,5,1.0,1,none
16,1692718892.6509593,60,0,12000,540,5,1.0,1,none
16,1692718892.6509593,5,0,12000,540,5,1.0,1,none
16,1692718892.6509593,10,0,12000,540,5,1.0,1,none
16,1692718892.6509593,1,0,12000,540,5,1.0,1,none
16,1692718892.6509593,1,0,12000,540,5,1.0,1,none
16,1692718892.6509593,5,0,12000,540,5,1.0,1,none
16,1692718892.6509593,5,0,12000,540,5,1.0,1,none
16,1692718892.6509593,30,0,12000,540,5,1.0,1,none
16,1692718892.6509593,10,0,12000,540,5,1.0,1,none
16,1692718892.6509593,10,0,12000,540,5,1.0,1,none
16,1692718892.6509593,5,0,12000,540,5,1.0,1,none
16,1692718892.6509593,1,0,12000,540,5,1.0,1,none
16,1692718892.6509593,1,0,12000,540,5,1.0,1,none
16,1692718892.6509593,60,0,12000,540,5,1.0,1,none
17,1692719751.3333056,60,0,12000,540,5,1.0,1,none
17,1692719751.3333056,5,0,12000,540,5,1.0,1,none
17,1692719751.3333056,1,0,12000,540,5,1.0,1,none
17,1692719751.3333056,10,0,12000,540,5,1.0,1,none
17,1692719751.3333056,10,0,12000,540,5,1.0,1,none
17,1692719751.3333056,1,0,12000,540,5,1.0,1,none
17,1692719751.3333056,60,0,12000,540,5,1.0,1,none
17,1692719751.3333056,1,0,12000,540,5,1.0,1,none
17,1692719751.3333056,30,0,12000,540,5,1.0,1,none
17,1692719751.3333056,5,0,12000,540,5,1.0,1,none
17,1692719751.3333056,10,0,12000,540,5,1.0,1,none
17,1692719751.3333056,5,0,12000,540,5,1.0,1,none
17,1692719751.3333056,1,0,12000,540,5,1.0,1,none
17,1692719751.3333056,5,0,12000,540,5,1.0,1,none
17,1692719751.3333056,30,0,12000,540,5,1.0,1,none
