event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1692612901.7222843,1,0,12000,535,5,1.0,1,none
1,1692612901.7222843,5,0,12000,535,5,1.0,1,none
1,1692612901.7222843,1,0,12000,535,5,1.0,1,none
1,1692612901.7222843,60,0,12000,535,5,1.0,1,none
1,1692612901.7222843,30,0,12000,535,5,1.0,1,none
1,1692612901.7222843,5,0,12000,535,5,1.0,1,none
1,1692612901.7222843,1,0,12000,535,5,1.0,1,none
1,1692612901.7222843,30,0,12000,535,5,1.0,1,none
1,1692612901.7222843,1,0,12000,535,5,1.0,1,none
1,1692612901.7222843,5,0,12000,535,5,1.0,1,none
1,1692612901.7222843,5,0,12000,535,5,1.0,1,none
1,1692612901.7222843,10,0,12000,535,5,1.0,1,none
1,1692612901.7222843,60,0,12000,535,5,1.0,1,none
1,1692612901.7222843,10,0,12000,535,5,1.0,1,none
1,1692612901.7222843,10,0,12000,535,5,1.0,1,none
2,1692613741.6468573,60,0,12000,535,5,1.0,1,none
2,1692613741.6468573,1,0,12000,535,5,1.0,1,none
2,1692613741.6468573,10,0,12000,535,5,1.0,1,none
2,1692613741.6468573,30,0,12000,535,5,1.0,1,none
2,1692613741.6468573,1,0,12000,535,5,1.0,1,none
2,1692613741.6468573,5,0,12000,535,5,1.0,1,none
2,1692613741.6468573,1,0,12000,535,5,1.0,1,none
2,1692613741.6468573,60,0,12000,535,5,1.0,1,none
2,1692613741.6468573,5,0,12000,535,5,1.0,1,none
2,1692613741.6468573,5,0,12000,535,5,1.0,1,none
2,1692613741.6468573,1,0,12000,535,5,1.0,1,none
2,1692613741.6468573,10,0,12000,535,5,1.0,1,none
2,1692613741.6468573,5,0,12000,535,5,1.0,1,none
2,1692613741.6468573,10,0,12000,535,5,1.0,1,none
2,1692613741.6468573,30,0,12000,535,5,1.0,1,none
3,1692614288.3630283,5,0,12000,535,5,1.0,1,none
3,1692614288.3630283,1,0,12000,535,5,1.0,1,none
3,1692614288.3630283,5,0,12000,535,5,1.0,1,none
3,1692614288.3630283,1,0,12000,535,5,1.0,1,none
3,1692614288.3630283,60,0,12000,535,5,1.0,1,none
3,1692614288.3630283,30,0,12000,535,5,1.0,1,melting
3,1692614288.3630283,5,0,12000,535,5,1.0,1,none
3,1692614288.3630283,10,0,12000,535,5,0.0,1,none
4,1692615798.8720975,10,0,12000,535,5,1.0,1,none
4,1692615798.8720975,30,0,12000,535,5,1.0,1,none
4,1692615798.8720975,5,0,12000,535,5,1.0,1,none
4,1692615798.8720975,10,0,12000,535,5,1.0,1,none
4,1692615798.8720975,1,0,12000,535,5,1.0,1,none
4,1692615798.8720975,1,0,12000,535,5,1.0,1,none
4,1692615798.8720975,60,1,12000,535,5,0.0,1,none
5,1692616363.6821456,60,0,12000,535,5,1.0,0,2_dark
6,1692616993.1119335,60,0,12000,535,5,1.0,0,2_dark
7,1692617484.827935,10,0,12000,535,5,1.0,1,none
7,1692617484.827935,60,1,12000,535,5,0.0,1,none
8,1692617925.6543646,30,0,12000,535,5,1.0,1,none
8,1692617925.6543646,60,0,12000,535,5,1.0,1,none
8,1692617925.6543646,10,0,12000,535,5,1.0,1,none
8,1692617925.6543646,30,0,12000,535,5,1.0,1,none
8,1692617925.6543646,5,0,12000,535,5,1.0,1,none
8,1692617925.6543646,1,0,12000,535,5,1.0,1,none
8,1692617925.6543646,10,0,12000,535,5,1.0,1,none
8,1692617925.6543646,5,0,12000,535,5,1.0,1,none
8,1692617925.6543646,60,0,12000,535,5,1.0,1,none
8,1692617925.6543646,5,0,12000,535,5,1.0,1,none
8,1692617925.6543646,1,0,12000,535,5,1.0,1,none
8,1692617925.6543646,1,0,12000,535,5,1.0,1,none
8,1692617925.6543646,5,0,12000,535,5,1.0,1,none
8,1692617925.6543646,10,0,12000,535,5,1.0,1,none
8,1692617925.6543646,1,0,12000,535,5,1.0,1,none
9,1692618906.5608833,1,0,12000,535,5,1.0,1,none
9,1692618906.5608833,5,0,12000,535,5,1.0,1,none
9,1692618906.5608833,10,0,12000,535,5,1.0,1,none
9,1692618906.5608833,10,0,12000,535,5,1.0,1,none
9,1692618906.5608833,30,1,12000,535,5,0.0,1,none
10,1692619325.1103692,5,0,12000,535,5,1.0,1,none
10,1692619325.1103692,60,0,12000,535,5,1.0,1,none
10,1692619325.1103692,1,0,12000,535,5,1.0,1,none
10,1692619325.1103692,5,0,12000,535,5,1.0,1,none
10,1692619325.1103692,1,0,12000,535,5,1.0,1,none
10,1692619325.1103692,10,0,12000,535,5,1.0,1,none
10,1692619325.1103692,10,0,12000,535,5,1.0,1,none
10,1692619325.1103692,30,0,12000,535,5,1.0,1,none
10,1692619325.1103692,5,0,12000,535,5,1.0,1,none
10,1692619325.1103692,1,0,12000,535,5,1.0,1,none
10,1692619325.1103692,5,0,12000,535,5,1.0,1,none
10,1692619325.1103692,30,0,12000,535,5,1.0,1,none
10,1692619325.1103692,60,0,12000,535,5,1.0,1,none
10,1692619325.1103692,1,0,12000,535,5,1.0,1,none
10,1692619325.1103692,10,0,12000,535,5,1.0,1,none
11,1692620674.7507925,5,0,12000,535,5,1.0,1,none
11,1692620674.7507925,30,0,12000,535,5,1.0,1,none
11,1692620674.7507925,60,0,12000,535,5,1.0,1,none
11,1692620674.7507925,10,0,12000,535,5,1.0,1,none
11,1692620674.7507925,5,0,12000,535,5,1.0,1,none
11,1692620674.7507925,5,0,12000,535,5,1.0,1,none
11,1692620674.7507925,1,0,12000,535,5,1.0,1,none
11,1692620674.7507925,30,0,12000,535,5,1.0,1,none
11,1692620674.7507925,10,0,12000,535,5,1.0,1,none
11,1692620674.7507925,60,0,12000,535,5,1.0,1,none
11,1692620674.7507925,1,0,12000,535,5,1.0,1,none
11,1692620674.7507925,10,0,12000,535,5,1.0,1,none
11,1692620674.7507925,5,0,12000,535,5,1.0,1,none
11,1692620674.7507925,1,0,12000,535,5,1.0,1,none
11,1692620674.7507925,1,0,12000,535,5,1.0,1,none
12,1692622228.5388582,10,0,12000,535,5,1.0,1,none
12,1692622228.5388582,30,0,12000,535,5,1.0,1,none
12,1692622228.5388582,60,1,12000,535,5,0.0,1,none
13,1692623067.9380789,5,0,12000,535,5,1.0,0,2_dark
14,1692623215.48145,30,0,12000,535,5,1.0,1,none
14,1692623215.48145,30,0,12000,535,5,1.0,1,none
14,1692623215.48145,5,0,12000,535,5,1.0,1,none
14,1692623215.48145,10,0,12000,535,5,1.0,1,none
14,1692623215.48145,5,0,12000,535,5,1.0,1,none
14,1692623215.48145,60,0,12000,535,5,1.0,1,none
14,1692623215.48145,5,0,12000,535,5,1.0,1,none
14,1692623215.48145,5,0,12000,535,5,1.0,1,none
14,1692623215.48145,1,0,12000,535,5,1.0,1,none
14,1692623215.48145,1,0,12000,535,5,1.0,1,none
14,1692623215.48145,10,1,12000,535,5,0.0,1,none
15,1692623859.4647768,1,0,12000,535,5,1.0,1,none
15,1692623859.4647768,5,0,12000,535,5,1.0,1,none
15,1692623859.4647768,10,0,12000,535,5,1.0,1,none
15,1692623859.4647768,10,0,12000,535,5,1.0,1,none
15,1692623859.4647768,30,0,12000,535,5,1.0,1,none
15,1692623859.4647768,60,0,12000,535,5,1.0,1,none
15,1692623859.4647768,60,0,12000,535,5,1.0,1,none
15,1692623859.4647768,5,0,12000,535,5,1.0,1,none
15,1692623859.4647768,30,0,12000,535,5,1.0,1,none
15,1692623859.4647768,1,0,12000,535,5,1.0,1,none
15,1692623859.4647768,1,0,12000,535,5,1.0,1,none
15,1692623859.4647768,10,0,12000,535,5,1.0,1,none
15,1692623859.4647768,5,0,12000,535,5,1.0,1,none
15,1692623859.4647768,1,0,12000,535,5,1.0,1,none
15,1692623859.4647768,5,0,12000,535,5,1.0,1,none
16,1692625586.4928117,1,0,12000,535,5,1.0,1,none
16,1692625586.4928117,10,0,12000,535,5,1.0,1,none
16,1692625586.4928117,30,0,12000,535,5,1.0,1,none
16,1692625586.4928117,1,0,12000,535,5,1.0,1,none
16,1692625586.4928117,5,0,12000,535,5,1.0,1,none
16,1692625586.4928117,60,0,12000,535,5,1.0,1,none
16,1692625586.4928117,30,1,12000,535,5,0.0,1,none
17,1692625919.1006436,10,0,12000,535,5,1.0,1,none
17,1692625919.1006436,1,0,12000,535,5,1.0,1,none
17,1692625919.1006436,5,0,12000,535,5,1.0,1,none
17,1692625919.1006436,60,0,12000,535,5,1.0,1,none
17,1692625919.1006436,5,0,12000,535,5,1.0,1,none
17,1692625919.1006436,5,0,12000,535,5,1.0,1,none
17,1692625919.1006436,30,0,12000,535,5,1.0,1,none
17,1692625919.1006436,10,0,12000,535,5,1.0,1,none
17,1692625919.1006436,60,1,12000,535,5,0.0,1,none
18,1692626585.0862556,5,0,12000,535,5,1.0,0,2_dark
19,1692627701.0703084,5,0,12000,535,5,1.0,1,none
19,1692627701.0703084,30,0,12000,535,5,1.0,0,2_dark
20,1692628179.2470376,5,0,12000,535,5,1.0,1,none
20,1692628179.2470376,60,0,12000,535,5,1.0,1,none
20,1692628179.2470376,5,0,12000,535,5,1.0,1,none
20,1692628179.2470376,10,0,12000,535,5,1.0,1,none
20,1692628179.2470376,10,0,12000,535,5,1.0,1,none
20,1692628179.2470376,1,0,12000,535,5,1.0,1,none
20,1692628179.2470376,5,0,12000,535,5,1.0,1,none
20,1692628179.2470376,10,0,12000,535,5,1.0,1,none
20,1692628179.2470376,30,0,12000,535,5,1.0,1,none
20,1692628179.2470376,60,0,12000,535,5,1.0,1,none
20,1692628179.2470376,1,0,12000,535,5,1.0,1,none
20,1692628179.2470376,5,0,12000,535,5,1.0,1,none
20,1692628179.2470376,1,0,12000,535,5,1.0,1,none
20,1692628179.2470376,30,0,12000,535,5,1.0,1,none
20,1692628179.2470376,1,0,12000,535,5,1.0,1,none
21,1692628847.3698978,10,0,12000,535,5,1.0,1,none
21,1692628847.3698978,5,0,12000,535,5,1.0,1,none
21,1692628847.3698978,1,0,12000,535,5,1.0,1,none
21,1692628847.3698978,1,0,12000,535,5,1.0,1,none
21,1692628847.3698978,60,0,12000,535,5,1.0,1,none
21,1692628847.3698978,5,0,12000,535,5,1.0,1,none
21,1692628847.3698978,5,0,12000,535,5,1.0,1,none
21,1692628847.3698978,30,0,12000,535,5,1.0,1,none
21,1692628847.3698978,60,0,12000,535,5,1.0,1,none
21,1692628847.3698978,30,0,12000,535,5,1.0,1,none
21,1692628847.3698978,10,0,12000,535,5,1.0,1,none
21,1692628847.3698978,1,0,12000,535,5,1.0,1,none
21,1692628847.3698978,10,0,12000,535,5,1.0,1,none
21,1692628847.3698978,1,0,12000,535,5,1.0,1,none
21,1692628847.3698978,5,0,12000,535,5,1.0,1,none
22,1692629682.0499065,1,0,12000,535,5,1.0,1,none
22,1692629682.0499065,5,0,12000,535,5,1.0,1,none
22,1692629682.0499065,5,0,12000,535,5,1.0,1,none
22,1692629682.0499065,10,0,12000,535,5,1.0,1,none
22,1692629682.0499065,10,0,12000,535,5,1.0,0,2_dark
23,1692630677.1506395,60,0,12000,535,5,1.0,1,none
23,1692630677.1506395,60,0,12000,535,5,1.0,1,none
23,1692630677.1506395,10,0,12000,535,5,1.0,1,none
23,1692630677.1506395,5,0,12000,535,5,1.0,1,none
23,1692630677.1506395,1,0,12000,535,5,1.0,1,none
23,1692630677.1506395,10,0,12000,535,5,1.0,1,none
23,1692630677.1506395,30,0,12000,535,5,1.0,1,none
23,1692630677.1506395,5,0,12000,535,5,1.0,1,none
23,1692630677.1506395,10,0,12000,535,5,1.0,0,2_dark
24,1692631655.4795682,30,0,12000,535,5,1.0,1,none
24,1692631655.4795682,5,0,12000,535,5,1.0,1,none
24,1692631655.4795682,10,0,12000,535,5,1.0,1,none
24,1692631655.4795682,1,0,12000,535,5,1.0,1,none
24,1692631655.4795682,10,0,12000,535,5,1.0,1,none
24,1692631655.4795682,60,0,12000,535,5,1.0,1,none
24,1692631655.4795682,1,0,12000,535,5,1.0,1,none
24,1692631655.4795682,10,0,12000,535,5,1.0,1,none
24,1692631655.4795682,5,0,12000,535,5,1.0,1,none
24,1692631655.4795682,1,0,12000,535,5,1.0,1,none
24,1692631655.4795682,30,0,12000,535,5,1.0,1,none
24,1692631655.4795682,1,0,12000,535,5,1.0,0,2_dark
