event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
9,1691751682.6782794,60,0,12000,500,5,1.0,1,none
9,1691751682.6782794,10,0,12000,500,5,1.0,1,none
9,1691751682.6782794,1,0,12000,500,5,1.0,1,none
9,1691751682.6782794,1,0,12000,500,5,1.0,1,none
9,1691751682.6782794,30,0,12000,500,5,1.0,1,none
9,1691751682.6782794,60,0,12000,500,5,1.0,1,none
9,1691751682.6782794,1,0,12000,500,5,1.0,1,none
9,1691751682.6782794,1,0,12000,500,5,1.0,1,none
9,1691751682.6782794,5,0,12000,500,5,1.0,1,none
9,1691751682.6782794,5,0,12000,500,5,1.0,1,none
9,1691751682.6782794,5,0,12000,500,5,1.0,1,none
9,1691751682.6782794,10,0,12000,500,5,1.0,1,none
9,1691751682.6782794,10,0,12000,500,5,1.0,1,none
10,1691752723.530729,10,0,12000,500,5,1.0,1,none
10,1691752723.530729,30,0,12000,500,5,1.0,1,none
10,1691752723.530729,30,1,12000,500,5,0.0,1,none
11,1691753119.9848356,1,0,12000,500,5,1.0,1,none
11,1691753119.9848356,1,0,12000,500,5,1.0,1,none
11,1691753119.9848356,1,0,12000,500,5,1.0,1,none
11,1691753119.9848356,30,0,12000,500,5,1.0,1,none
11,1691753119.9848356,5,0,12000,500,5,1.0,1,none
11,1691753119.9848356,10,0,12000,500,5,1.0,1,none
11,1691753119.9848356,10,0,12000,500,5,1.0,1,none
11,1691753119.9848356,60,0,12000,500,5,1.0,1,none
11,1691753119.9848356,30,1,12000,500,5,0.0,1,none
12,1691753726.0312088,30,0,12000,500,5,1.0,1,none
12,1691753726.0312088,60,1,12000,500,5,0.0,1,none
13,1691754290.1002717,10,0,12000,500,5,1.0,1,none
13,1691754290.1002717,5,0,12000,500,5,1.0,1,none
13,1691754290.1002717,5,0,12000,500,5,1.0,1,none
13,1691754290.1002717,1,0,12000,500,5,1.0,1,none
13,1691754290.1002717,10,0,12000,500,5,1.0,1,none
13,1691754290.1002717,10,0,12000,500,5,1.0,1,none
13,1691754290.1002717,60,0,12000,500,5,1.0,1,none
13,1691754290.1002717,30,1,12000,500,5,0.0,1,none
14,1691754889.3181593,1,0,12000,500,5,1.0,1,none
14,1691754889.3181593,30,0,12000,500,5,1.0,1,none
14,1691754889.3181593,30,0,12000,500,5,1.0,1,none
14,1691754889.3181593,1,0,12000,500,5,1.0,1,none
14,1691754889.3181593,10,0,12000,500,5,1.0,1,none
14,1691754889.3181593,5,0,12000,500,5,1.0,1,none
14,1691754889.3181593,1,0,12000,500,5,1.0,1,none
14,1691754889.3181593,5,0,12000,500,5,1.0,1,none
14,1691754889.3181593,1,0,12000,500,5,1.0,1,none
14,1691754889.3181593,10,0,12000,500,5,1.0,1,none
14,1691754889.3181593,60,0,12000,500,5,1.0,1,none
14,1691754889.3181593,60,1,12000,500,5,0.0,1,none
15,1691756680.6700735,10,1,12000,500,5,0.0,1,none
16,1691757044.7062218,5,0,12000,500,5,1.0,1,none
16,1691757044.7062218,5,0,12000,500,5,1.0,1,none
16,1691757044.7062218,1,0,12000,500,5,1.0,1,none
16,1691757044.7062218,10,0,12000,500,5,1.0,1,none
16,1691757044.7062218,1,0,12000,500,5,1.0,1,none
16,1691757044.7062218,30,0,12000,500,5,1.0,1,none
16,1691757044.7062218,1,0,12000,500,5,1.0,1,none
16,1691757044.7062218,30,1,12000,500,5,0.0,1,none
17,1691758209.8120053,10,1,12000,500,5,0.0,1,none
18,1691758609.9816895,1,0,12000,500,5,1.0,1,none
18,1691758609.9816895,60,1,12000,500,5,0.0,1,none
19,1691760127.1154413,1,0,12000,500,5,1.0,1,none
19,1691760127.1154413,1,0,12000,500,5,1.0,1,none
19,1691760127.1154413,30,0,12000,500,5,1.0,1,none
19,1691760127.1154413,60,0,12000,500,5,1.0,1,none
19,1691760127.1154413,5,0,12000,500,5,1.0,1,none
19,1691760127.1154413,5,0,12000,500,5,1.0,1,none
19,1691760127.1154413,10,0,12000,500,5,1.0,1,none
19,1691760127.1154413,5,0,12000,500,5,1.0,1,none
19,1691760127.1154413,1,0,12000,500,5,1.0,1,none
19,1691760127.1154413,1,0,12000,500,5,1.0,1,none
19,1691760127.1154413,5,0,12000,500,5,1.0,1,none
19,1691760127.1154413,60,0,12000,500,5,1.0,0,2_dark
20,1691761031.1450737,10,0,12000,500,5,0.0,0,empty
21,1691761469.925154,30,0,12000,500,5,1.0,1,none
21,1691761469.925154,60,1,12000,500,5,0.0,1,none
22,1691761994.5838292,60,0,12000,500,5,0.0,0,empty
23,1691762174.8837721,1,0,12000,500,5,1.0,1,none
23,1691762174.8837721,60,1,12000,500,5,0.0,1,none
24,1691762910.8404598,60,0,12000,500,5,1.0,1,none
24,1691762910.8404598,1,0,12000,500,5,1.0,1,none
24,1691762910.8404598,10,0,12000,500,5,1.0,1,none
24,1691762910.8404598,10,0,12000,500,5,1.0,1,none
24,1691762910.8404598,1,0,12000,500,5,1.0,1,none
24,1691762910.8404598,1,0,12000,500,5,1.0,1,none
24,1691762910.8404598,5,0,12000,500,5,1.0,1,none
24,1691762910.8404598,30,0,12000,500,5,1.0,1,none
24,1691762910.8404598,5,0,12000,500,5,1.0,1,none
24,1691762910.8404598,5,0,12000,500,5,1.0,1,none
24,1691762910.8404598,5,0,12000,500,5,1.0,1,none
24,1691762910.8404598,60,1,12000,500,5,0.0,1,none
25,1691763602.289797,10,0,12000,500,5,1.0,1,none
25,1691763602.289797,5,0,12000,500,5,1.0,1,none
25,1691763602.289797,10,0,12000,500,5,1.0,1,none
25,1691763602.289797,5,0,12000,500,5,1.0,1,none
25,1691763602.289797,5,0,12000,500,5,1.0,1,none
25,1691763602.289797,1,0,12000,500,5,1.0,1,none
25,1691763602.289797,30,1,12000,500,5,0.0,1,none
26,1691764740.0377407,5,0,12000,500,5,1.0,1,none
26,1691764740.0377407,10,0,12000,500,5,1.0,1,none
26,1691764740.0377407,5,0,12000,500,5,1.0,1,none
26,1691764740.0377407,5,0,12000,500,5,1.0,1,none
26,1691764740.0377407,10,0,12000,500,5,1.0,1,none
26,1691764740.0377407,1,0,12000,500,5,1.0,1,none
26,1691764740.0377407,1,0,12000,500,5,1.0,1,none
26,1691764740.0377407,30,0,12000,500,5,1.0,1,none
26,1691764740.0377407,10,0,12000,500,5,1.0,1,none
26,1691764740.0377407,60,1,12000,500,5,0.0,1,none
27,1691765343.041978,60,1,12000,500,5,0.0,1,none
