event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1691656458.4883778,5,0,12000,530,5,1.0,1,none
1,1691656458.4883778,1,0,12000,530,5,1.0,1,none
1,1691656458.4883778,10,0,12000,530,5,1.0,1,none
1,1691656458.4883778,5,0,12000,530,5,1.0,1,none
1,1691656458.4883778,60,0,12000,530,5,1.0,1,none
1,1691656458.4883778,1,0,12000,530,5,1.0,1,none
1,1691656458.4883778,10,0,12000,530,5,1.0,1,none
1,1691656458.4883778,10,0,12000,530,5,1.0,1,none
1,1691656458.4883778,30,0,12000,530,5,1.0,1,none
1,1691656458.4883778,5,0,12000,530,5,1.0,1,none
1,1691656458.4883778,1,0,12000,530,5,1.0,1,none
1,1691656458.4883778,30,0,12000,530,5,1.0,1,none
1,1691656458.4883778,1,0,12000,530,5,1.0,1,none
1,1691656458.4883778,60,0,12000,530,5,1.0,0,2_dark
2,1691657791.37465,1,0,12000,530,5,1.0,1,none
2,1691657791.37465,30,0,12000,530,5,1.0,1,none
2,1691657791.37465,5,0,12000,530,5,1.0,1,none
2,1691657791.37465,1,0,12000,530,5,1.0,1,none
2,1691657791.37465,1,0,12000,530,5,1.0,1,none
2,1691657791.37465,60,0,12000,530,5,1.0,1,none
2,1691657791.37465,5,0,12000,530,5,1.0,1,none
2,1691657791.37465,10,0,12000,530,5,1.0,1,none
2,1691657791.37465,5,0,12000,530,5,1.0,1,none
2,1691657791.37465,10,0,12000,530,5,1.0,1,none
2,1691657791.37465,5,0,12000,530,5,1.0,1,none
2,1691657791.37465,30,0,12000,530,5,1.0,1,none
2,1691657791.37465,60,0,12000,530,5,1.0,1,none
2,1691657791.37465,1,0,12000,530,5,1.0,1,none
2,1691657791.37465,10,0,12000,530,5,1.0,1,none
3,1691659775.3612072,10,0,12000,530,5,1.0,1,none
3,1691659775.3612072,5,0,12000,530,5,1.0,1,none
3,1691659775.3612072,1,0,12000,530,5,1.0,1,none
3,1691659775.3612072,1,0,12000,530,5,1.0,1,none
3,1691659775.3612072,10,0,12000,530,5,1.0,1,none
3,1691659775.3612072,5,0,12000,530,5,1.0,1,none
3,1691659775.3612072,10,0,12000,530,5,1.0,1,none
3,1691659775.3612072,30,0,12000,530,5,1.0,1,none
3,1691659775.3612072,5,0,12000,530,5,1.0,1,none
3,1691659775.3612072,5,0,12000,530,5,1.0,1,none
3,1691659775.3612072,1,0,12000,530,5,1.0,1,none
3,1691659775.3612072,30,0,12000,530,5,1.0,1,none
3,1691659775.3612072,60,0,12000,530,5,1.0,1,none
3,1691659775.3612072,60,0,12000,530,5,1.0,1,none
3,1691659775.3612072,1,0,12000,530,5,1.0,1,none
4,1691661359.0478377,60,0,12000,530,5,1.0,0,2_dark
5,1691661721.747367,60,0,12000,530,5,1.0,1,none
5,1691661721.747367,30,0,12000,530,5,1.0,1,none
5,1691661721.747367,1,0,12000,530,5,1.0,1,none
5,1691661721.747367,10,0,12000,530,5,1.0,1,none
5,1691661721.747367,1,0,12000,530,5,1.0,1,none
5,1691661721.747367,10,0,12000,530,5,1.0,1,none
5,1691661721.747367,5,0,12000,530,5,1.0,1,none
5,1691661721.747367,1,0,12000,530,5,1.0,1,none
5,1691661721.747367,10,0,12000,530,5,1.0,1,none
5,1691661721.747367,5,0,12000,530,5,1.0,1,none
5,1691661721.747367,30,0,12000,530,5,1.0,1,none
5,1691661721.747367,1,0,12000,530,5,1.0,1,none
5,1691661721.747367,5,0,12000,530,5,1.0,1,none
5,1691661721.747367,60,0,12000,530,5,1.0,1,none
5,1691661721.747367,5,0,12000,530,5,1.0,1,none
6,1691663186.8100438,10,0,12000,530,5,1.0,1,none
6,1691663186.8100438,5,0,12000,530,5,1.0,1,none
6,1691663186.8100438,1,0,12000,530,5,1.0,1,none
6,1691663186.8100438,5,0,12000,530,5,1.0,1,none
6,1691663186.8100438,60,1,12000,530,5,0.0,1,none
7,1691663679.2248864,1,0,12000,530,5,1.0,1,none
7,1691663679.2248864,1,0,12000,530,5,1.0,1,none
7,1691663679.2248864,5,0,12000,530,5,1.0,1,none
7,1691663679.2248864,5,0,12000,530,5,1.0,1,none
7,1691663679.2248864,5,0,12000,530,5,1.0,1,none
7,1691663679.2248864,30,0,12000,530,5,1.0,1,none
7,1691663679.2248864,60,0,12000,530,5,1.0,1,none
7,1691663679.2248864,10,0,12000,530,5,1.0,1,none
7,1691663679.2248864,10,0,12000,530,5,1.0,1,none
7,1691663679.2248864,10,0,12000,530,5,1.0,1,none
7,1691663679.2248864,1,0,12000,530,5,1.0,1,none
7,1691663679.2248864,30,0,12000,530,5,1.0,1,none
7,1691663679.2248864,1,0,12000,530,5,1.0,1,none
7,1691663679.2248864,5,0,12000,530,5,1.0,1,none
7,1691663679.2248864,60,0,12000,530,5,1.0,1,none
8,1691664607.9653745,10,0,12000,530,5,1.0,1,none
8,1691664607.9653745,5,0,12000,530,5,1.0,1,none
8,1691664607.9653745,10,0,12000,530,5,1.0,1,none
8,1691664607.9653745,10,0,12000,530,5,1.0,1,none
8,1691664607.9653745,1,0,12000,530,5,1.0,1,none
8,1691664607.9653745,1,0,12000,530,5,1.0,1,none
8,1691664607.9653745,60,0,12000,530,5,1.0,1,none
8,1691664607.9653745,5,0,12000,530,5,1.0,1,none
8,1691664607.9653745,5,0,12000,530,5,1.0,1,none
8,1691664607.9653745,60,0,12000,530,5,1.0,1,none
8,1691664607.9653745,30,0,12000,530,5,1.0,1,none
8,1691664607.9653745,1,0,12000,530,5,1.0,1,none
8,1691664607.9653745,5,0,12000,530,5,1.0,1,none
8,1691664607.9653745,30,0,12000,530,5,1.0,1,none
8,1691664607.9653745,1,0,12000,530,5,1.0,1,none
9,1691665489.9331212,10,0,12000,530,5,1.0,1,none
9,1691665489.9331212,1,0,12000,530,5,1.0,1,none
9,1691665489.9331212,60,0,12000,530,5,1.0,1,none
9,1691665489.9331212,1,0,12000,530,5,1.0,1,none
9,1691665489.9331212,1,0,12000,530,5,1.0,1,none
9,1691665489.9331212,1,0,12000,530,5,1.0,1,none
9,1691665489.9331212,5,0,12000,530,5,1.0,0,2_dark
10,1691666724.5471606,5,0,12000,530,5,1.0,1,none
10,1691666724.5471606,1,0,12000,530,5,1.0,1,none
10,1691666724.5471606,5,0,12000,530,5,1.0,1,none
10,1691666724.5471606,10,0,12000,530,5,1.0,1,none
10,1691666724.5471606,10,0,12000,530,5,1.0,1,none
10,1691666724.5471606,5,0,12000,530,5,1.0,1,none
10,1691666724.5471606,30,0,12000,530,5,1.0,1,none
10,1691666724.5471606,10,0,12000,530,5,1.0,1,none
10,1691666724.5471606,1,0,12000,530,5,1.0,1,none
10,1691666724.5471606,5,0,12000,530,5,1.0,1,none
10,1691666724.5471606,1,0,12000,530,5,1.0,1,none
10,1691666724.5471606,60,0,12000,530,5,1.0,1,none
10,1691666724.5471606,1,0,12000,530,5,1.0,1,none
10,1691666724.5471606,30,0,12000,530,5,1.0,1,none
10,1691666724.5471606,60,0,12000,530,5,1.0,1,none
11,1691668592.5998318,30,0,12000,530,5,1.0,1,none
11,1691668592.5998318,5,0,12000,530,5,1.0,1,none
11,1691668592.5998318,60,0,12000,530,5,1.0,1,none
11,1691668592.5998318,30,0,12000,530,5,1.0,1,none
11,1691668592.5998318,60,0,12000,530,5,1.0,1,none
11,1691668592.5998318,10,0,12000,530,5,1.0,1,none
11,1691668592.5998318,1,0,12000,530,5,1.0,1,none
11,1691668592.5998318,5,0,12000,530,5,1.0,1,none
11,1691668592.5998318,1,0,12000,530,5,1.0,1,none
11,1691668592.5998318,10,0,12000,530,5,1.0,1,none
11,1691668592.5998318,1,0,12000,530,5,1.0,1,none
11,1691668592.5998318,5,0,12000,530,5,1.0,1,none
11,1691668592.5998318,5,0,12000,530,5,1.0,1,none
11,1691668592.5998318,10,0,12000,530,5,1.0,1,none
11,1691668592.5998318,1,0,12000,530,5,1.0,1,none
12,1691672394.444272,60,0,12000,530,5,1.0,1,none
12,1691672394.444272,10,0,12000,530,5,1.0,1,none
12,1691672394.444272,10,0,12000,530,5,1.0,1,none
12,1691672394.444272,5,0,12000,530,5,1.0,1,none
12,1691672394.444272,10,0,12000,530,5,1.0,1,none
12,1691672394.444272,1,0,12000,530,5,1.0,1,none
12,1691672394.444272,5,0,12000,530,5,1.0,1,none
12,1691672394.444272,60,0,12000,530,5,1.0,1,none
12,1691672394.444272,5,0,12000,530,5,1.0,1,none
12,1691672394.444272,5,0,12000,530,5,1.0,1,none
