frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    251938.00000000003    67339.66666666666
471.0    248316.66666666666    65242.0
471.2    245607.00000000003    68405.66666666666
471.4    212982.00000000003    54228.00000000001
471.6    254397.3333333334    64409.33333333334
471.8    232258.33333333334    67944.66666666667
472.0    261811.0    69610.66666666667
472.2    230098.6666666667    65369.999999999985
472.4    257022.66666666666    67441.0
472.6    232466.99999999997    62748.666666666664
472.8    216862.66666666666    60997.99999999999
473.0    208893.3333333333    52082.66666666667
473.2    206503.33333333334    57285.33333333333
473.4    212641.3333333333    55932.33333333333
473.6    202011.66666666672    54566.66666666666
473.8    204462.66666666666    53393.66666666667
474.0    191718.3333333333    49817.33333333333
474.2    219252.00000000006    51267.66666666667
474.4    235319.6666666667    62847.33333333333
474.6    246875.0    72650.0
474.8    242485.6666666667    66542.33333333331
475.0    250360.33333333334    68677.33333333333
475.2    258239.3333333333    68270.66666666667
475.4    213904.33333333337    53027.66666666668
475.6    231997.66666666666    59724.00000000001
475.8    229066.3333333333    64519.00000000001
476.0    239787.33333333334    69810.33333333333
476.2    235020.0    65250.666666666664
476.4    253623.99999999997    66418.33333333334
476.6    251937.3333333333    69032.33333333333
476.8    249900.3333333333    63769.66666666667
