event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
16,1692963686.2315352,10,0,7000,500,10,1.0,1,none
16,1692963686.2315352,60,0,7000,500,10,1.0,1,none
16,1692963686.2315352,5,0,7000,500,10,1.0,1,none
16,1692963686.2315352,10,0,7000,500,10,1.0,1,none
16,1692963686.2315352,10,0,7000,500,10,1.0,1,none
16,1692963686.2315352,5,0,7000,500,10,1.0,1,none
16,1692963686.2315352,30,0,7000,500,10,1.0,1,none
16,1692963686.2315352,1,0,7000,500,10,1.0,1,none
16,1692963686.2315352,1,0,7000,500,10,1.0,1,none
16,1692963686.2315352,60,1,7000,500,10,0.0,1,none
17,1692964221.3441951,10,0,7000,500,10,1.0,1,none
17,1692964221.3441951,10,1,7000,500,10,0.0,1,none
18,1692964595.0688403,30,1,7000,500,10,0.0,1,none
19,1692965031.7905245,1,0,7000,500,10,1.0,1,none
19,1692965031.7905245,30,0,7000,500,10,0.0,1,empty
20,1692965665.340099,1,0,7000,500,10,1.0,1,none
20,1692965665.340099,5,0,7000,500,10,1.0,1,none
20,1692965665.340099,10,0,7000,500,10,1.0,1,none
20,1692965665.340099,10,0,7000,500,10,1.0,1,none
20,1692965665.340099,5,0,7000,500,10,1.0,1,none
20,1692965665.340099,5,0,7000,500,10,1.0,1,none
20,1692965665.340099,60,1,7000,500,10,0.0,1,none
21,1692966327.9468849,30,1,7000,500,10,0.0,1,none
22,1692966626.8780396,60,0,7000,500,10,1.0,1,none
22,1692966626.8780396,1,0,7000,500,10,1.0,1,none
22,1692966626.8780396,60,1,7000,500,10,0.0,1,none
23,1692969214.2797358,10,0,7000,500,10,1.0,1,none
23,1692969214.2797358,30,0,7000,500,10,1.0,1,none
23,1692969214.2797358,1,0,7000,500,10,1.0,1,none
23,1692969214.2797358,10,0,7000,500,10,1.0,0,2_dark
24,1692970927.9588416,30,1,7000,500,10,0.0,1,none
25,1692971678.337644,10,0,7000,500,10,1.0,1,none
25,1692971678.337644,60,1,7000,500,10,0.0,1,none
26,1692972013.0625312,5,0,7000,500,10,1.0,1,none
26,1692972013.0625312,60,1,7000,500,10,0.0,1,none
27,1692972481.4764142,5,0,7000,500,10,1.0,1,none
27,1692972481.4764142,1,0,7000,500,10,1.0,1,none
27,1692972481.4764142,5,0,7000,500,10,1.0,1,none
27,1692972481.4764142,60,1,7000,500,10,0.0,1,none
28,1692973541.588309,1,0,7000,500,10,1.0,1,none
28,1692973541.588309,30,0,7000,500,10,1.0,1,none
28,1692973541.588309,1,0,7000,500,10,1.0,1,none
28,1692973541.588309,1,0,7000,500,10,1.0,1,none
28,1692973541.588309,30,0,7000,500,10,1.0,1,none
28,1692973541.588309,5,0,7000,500,10,1.0,1,none
28,1692973541.588309,60,1,7000,500,10,0.0,1,none
