event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
6,1693306832.9717493,10,0,9000,500,10,1.0,1,none
6,1693306832.9717493,5,0,9000,500,10,1.0,1,none
6,1693306832.9717493,60,1,9000,500,10,0.0,1,none
7,1693307318.5160224,5,0,9000,500,10,1.0,1,none
7,1693307318.5160224,10,0,9000,500,10,1.0,1,none
7,1693307318.5160224,30,0,9000,500,10,1.0,1,none
7,1693307318.5160224,10,0,9000,500,10,1.0,1,none
7,1693307318.5160224,1,0,9000,500,10,1.0,1,none
7,1693307318.5160224,5,0,9000,500,10,1.0,1,none
7,1693307318.5160224,1,0,9000,500,10,1.0,1,none
7,1693307318.5160224,60,1,9000,500,10,0.0,1,none
8,1693308440.0270872,10,0,9000,500,10,1.0,1,none
8,1693308440.0270872,5,0,9000,500,10,1.0,1,none
8,1693308440.0270872,1,0,9000,500,10,1.0,1,none
8,1693308440.0270872,5,0,9000,500,10,1.0,1,none
8,1693308440.0270872,10,1,9000,500,10,0.0,1,none
9,1693311443.6419077,5,0,9000,500,10,1.0,1,none
9,1693311443.6419077,1,0,9000,500,10,1.0,1,none
9,1693311443.6419077,1,0,9000,500,10,1.0,1,none
9,1693311443.6419077,1,0,9000,500,10,1.0,1,melting
9,1693311443.6419077,5,0,9000,500,10,1.0,1,melting
9,1693311443.6419077,10,0,9000,500,10,1.0,1,none
9,1693311443.6419077,10,0,9000,500,10,1.0,1,none
9,1693311443.6419077,10,0,9000,500,10,1.0,1,none
9,1693311443.6419077,5,0,9000,500,10,1.0,1,none
9,1693311443.6419077,30,0,9000,500,10,1.0,1,melting
9,1693311443.6419077,60,0,9000,500,10,1.0,1,none
9,1693311443.6419077,5,0,9000,500,10,1.0,1,none
9,1693311443.6419077,1,0,9000,500,10,1.0,1,none
9,1693311443.6419077,60,1,9000,500,10,0.0,1,none
10,1693312268.3256323,10,0,9000,500,10,1.0,1,none
10,1693312268.3256323,30,0,9000,500,10,1.0,1,none
10,1693312268.3256323,1,0,9000,500,10,1.0,1,none
10,1693312268.3256323,30,0,9000,500,10,1.0,1,none
10,1693312268.3256323,5,0,9000,500,10,1.0,1,none
10,1693312268.3256323,10,0,9000,500,10,1.0,1,none
10,1693312268.3256323,1,0,9000,500,10,1.0,1,none
10,1693312268.3256323,5,1,9000,500,10,0.0,1,none
11,1693312863.8717213,5,0,9000,500,10,0.0,1,melting
12,1693314549.040118,1,0,9000,500,10,1.0,1,none
12,1693314549.040118,5,0,9000,500,10,1.0,1,none
12,1693314549.040118,1,0,9000,500,10,1.0,1,none
12,1693314549.040118,10,0,9000,500,10,1.0,1,none
12,1693314549.040118,5,0,9000,500,10,1.0,1,none
12,1693314549.040118,60,0,9000,500,10,1.0,0,2_dark
12,1693314549.040118,10,0,9000,500,10,1.0,1,none
12,1693314549.040118,1,0,9000,500,10,1.0,1,none
12,1693314549.040118,5,0,9000,500,10,1.0,1,none
12,1693314549.040118,30,0,9000,500,10,1.0,1,none
12,1693314549.040118,5,0,9000,500,10,1.0,1,none
12,1693314549.040118,60,1,9000,500,10,0.0,1,none
13,1693315567.39875,60,0,9000,500,10,1.0,0,2_dark
13,1693315567.39875,1,0,9000,500,10,1.0,1,none
13,1693315567.39875,5,0,9000,500,10,1.0,1,melting
13,1693315567.39875,60,0,9000,500,10,0.0,1,melting
14,1693316321.8972602,30,1,9000,500,10,0.0,1,none
15,1693316422.7964547,10,0,9000,500,10,1.0,1,none
15,1693316422.7964547,1,0,9000,500,10,1.0,1,none
15,1693316422.7964547,1,0,9000,500,10,1.0,1,none
15,1693316422.7964547,10,0,9000,500,10,1.0,1,melting
15,1693316422.7964547,1,0,9000,500,10,1.0,1,none
15,1693316422.7964547,1,0,9000,500,10,1.0,1,none
15,1693316422.7964547,60,1,9000,500,10,0.0,1,none
16,1693317443.2224605,10,0,9000,500,10,1.0,1,none
16,1693317443.2224605,1,0,9000,500,10,1.0,0,2_dark
17,1693317871.1120832,10,0,9000,500,10,1.0,1,none
17,1693317871.1120832,5,0,9000,500,10,1.0,1,none
17,1693317871.1120832,1,0,9000,500,10,1.0,1,none
17,1693317871.1120832,5,0,9000,500,10,1.0,1,none
17,1693317871.1120832,1,0,9000,500,10,1.0,1,none
17,1693317871.1120832,30,0,9000,500,10,1.0,1,none
17,1693317871.1120832,60,1,9000,500,10,0.0,1,none
18,1693318408.7263756,1,0,9000,500,10,1.0,1,none
18,1693318408.7263756,30,0,9000,500,10,1.0,1,none
18,1693318408.7263756,5,0,9000,500,10,1.0,1,none
18,1693318408.7263756,5,0,9000,500,10,1.0,1,none
18,1693318408.7263756,60,0,9000,500,10,1.0,1,none
18,1693318408.7263756,10,0,9000,500,10,1.0,1,none
18,1693318408.7263756,10,0,9000,500,10,1.0,1,none
18,1693318408.7263756,60,1,9000,500,10,0.0,1,none
19,1693319052.983526,30,0,9000,500,10,1.0,1,none
19,1693319052.983526,5,0,9000,500,10,1.0,1,none
19,1693319052.983526,1,0,9000,500,10,1.0,1,none
19,1693319052.983526,10,0,9000,500,10,1.0,1,none
19,1693319052.983526,60,1,9000,500,10,0.0,1,none
20,1693320385.9322927,60,1,9000,500,10,0.0,1,none
21,1693321306.3553474,5,0,9000,500,10,1.0,1,none
21,1693321306.3553474,1,0,9000,500,10,1.0,1,none
21,1693321306.3553474,30,0,9000,500,10,1.0,1,none
21,1693321306.3553474,60,0,9000,500,10,1.0,1,none
21,1693321306.3553474,10,0,9000,500,10,1.0,1,none
21,1693321306.3553474,1,0,9000,500,10,1.0,1,melting
21,1693321306.3553474,5,0,9000,500,10,1.0,1,none
21,1693321306.3553474,5,0,9000,500,10,1.0,1,none
21,1693321306.3553474,5,0,9000,500,10,1.0,1,none
21,1693321306.3553474,1,0,9000,500,10,1.0,1,none
21,1693321306.3553474,10,0,9000,500,10,1.0,1,none
21,1693321306.3553474,60,0,9000,500,10,1.0,1,none
21,1693321306.3553474,1,0,9000,500,10,1.0,1,none
21,1693321306.3553474,30,1,9000,500,10,0.0,1,none
22,1693322061.0340896,30,1,9000,500,10,0.0,1,none
23,1693322148.4698553,1,0,9000,500,10,1.0,1,none
23,1693322148.4698553,60,0,9000,500,10,1.0,1,none
23,1693322148.4698553,5,0,9000,500,10,1.0,1,none
23,1693322148.4698553,1,0,9000,500,10,1.0,1,none
23,1693322148.4698553,5,0,9000,500,10,1.0,1,none
23,1693322148.4698553,10,0,9000,500,10,1.0,1,none
23,1693322148.4698553,30,1,9000,500,10,0.0,1,none
24,1693322460.800186,1,0,9000,500,10,1.0,1,none
24,1693322460.800186,5,0,9000,500,10,1.0,1,none
24,1693322460.800186,60,1,9000,500,10,0.0,1,none
25,1693322894.5767334,1,0,9000,500,10,1.0,1,none
25,1693322894.5767334,5,0,9000,500,10,1.0,1,none
25,1693322894.5767334,5,0,9000,500,10,1.0,0,2_dark
26,1693323887.544863,30,0,9000,500,10,1.0,1,none
26,1693323887.544863,1,0,9000,500,10,1.0,1,none
26,1693323887.544863,1,0,9000,500,10,1.0,1,none
26,1693323887.544863,1,0,9000,500,10,1.0,1,none
26,1693323887.544863,60,1,9000,500,10,0.0,1,none
27,1693324406.4741242,5,0,9000,500,10,1.0,1,none
27,1693324406.4741242,60,1,9000,500,10,0.0,1,none
28,1693325434.791525,60,0,9000,500,10,1.0,1,none
28,1693325434.791525,5,0,9000,500,10,1.0,1,none
28,1693325434.791525,1,0,9000,500,10,1.0,1,none
28,1693325434.791525,10,0,9000,500,10,1.0,1,none
28,1693325434.791525,30,0,9000,500,10,0.0,0,2_dark
