event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1692867709.2131119,5,0,5000,500,10,1.0,1,none
1,1692867709.2131119,30,0,5000,500,10,1.0,1,none
1,1692867709.2131119,5,0,5000,500,10,1.0,1,none
1,1692867709.2131119,1,0,5000,500,10,1.0,1,none
1,1692867709.2131119,5,0,5000,500,10,1.0,1,none
1,1692867709.2131119,10,0,5000,500,10,1.0,1,none
1,1692867709.2131119,1,0,5000,500,10,1.0,1,none
1,1692867709.2131119,10,0,5000,500,10,1.0,1,none
1,1692867709.2131119,30,0,5000,500,10,1.0,1,none
1,1692867709.2131119,60,0,5000,500,10,1.0,1,none
1,1692867709.2131119,5,0,5000,500,10,1.0,1,none
1,1692867709.2131119,1,0,5000,500,10,1.0,1,none
1,1692867709.2131119,10,0,5000,500,10,1.0,1,none
1,1692867709.2131119,1,0,5000,500,10,1.0,1,none
1,1692867709.2131119,60,0,5000,500,10,1.0,1,none
2,1692868269.4558334,30,0,5000,500,10,0.0,1,empty
3,1692868425.1704817,5,0,5000,500,10,1.0,1,none
3,1692868425.1704817,5,0,5000,500,10,1.0,1,none
3,1692868425.1704817,30,0,5000,500,10,1.0,1,none
3,1692868425.1704817,10,0,5000,500,10,1.0,1,none
3,1692868425.1704817,5,0,5000,500,10,1.0,1,none
3,1692868425.1704817,1,0,5000,500,10,1.0,1,none
3,1692868425.1704817,10,0,5000,500,10,1.0,1,none
3,1692868425.1704817,1,0,5000,500,10,1.0,1,none
3,1692868425.1704817,1,0,5000,500,10,1.0,1,none
3,1692868425.1704817,60,1,5000,500,10,0.0,1,none
4,1692870524.2854471,5,0,5000,500,10,1.0,1,none
4,1692870524.2854471,30,0,5000,500,10,1.0,1,none
4,1692870524.2854471,5,0,5000,500,10,1.0,1,none
4,1692870524.2854471,1,0,5000,500,10,1.0,1,none
4,1692870524.2854471,60,0,5000,500,10,1.0,1,none
4,1692870524.2854471,1,0,5000,500,10,1.0,1,none
4,1692870524.2854471,30,0,5000,500,10,1.0,1,none
4,1692870524.2854471,5,0,5000,500,10,1.0,1,none
4,1692870524.2854471,10,0,5000,500,10,1.0,1,none
4,1692870524.2854471,1,0,5000,500,10,1.0,1,none
4,1692870524.2854471,60,0,5000,500,10,1.0,1,none
4,1692870524.2854471,10,0,5000,500,10,1.0,1,none
4,1692870524.2854471,5,0,5000,500,10,1.0,1,none
4,1692870524.2854471,10,0,5000,500,10,1.0,1,none
4,1692870524.2854471,1,0,5000,500,10,1.0,1,none
5,1692871380.3260314,5,0,5000,500,10,1.0,0,2_dark
6,1692872946.4235597,30,0,5000,500,10,1.0,1,none
6,1692872946.4235597,1,0,5000,500,10,1.0,1,none
6,1692872946.4235597,60,0,5000,500,10,1.0,1,none
6,1692872946.4235597,30,0,5000,500,10,1.0,1,none
6,1692872946.4235597,10,0,5000,500,10,1.0,1,none
6,1692872946.4235597,1,0,5000,500,10,1.0,1,none
6,1692872946.4235597,5,0,5000,500,10,1.0,1,none
6,1692872946.4235597,5,0,5000,500,10,1.0,1,none
6,1692872946.4235597,1,0,5000,500,10,1.0,1,none
6,1692872946.4235597,10,0,5000,500,10,1.0,1,none
6,1692872946.4235597,60,0,5000,500,10,1.0,1,none
6,1692872946.4235597,1,0,5000,500,10,1.0,1,none
6,1692872946.4235597,5,0,5000,500,10,1.0,1,none
6,1692872946.4235597,10,0,5000,500,10,1.0,1,none
6,1692872946.4235597,5,0,5000,500,10,1.0,1,none
7,1692873833.3221421,5,0,5000,500,10,1.0,1,none
7,1692873833.3221421,10,0,5000,500,10,1.0,1,none
7,1692873833.3221421,1,0,5000,500,10,1.0,1,none
7,1692873833.3221421,5,0,5000,500,10,1.0,1,none
7,1692873833.3221421,1,0,5000,500,10,1.0,1,none
7,1692873833.3221421,30,0,5000,500,10,1.0,1,none
7,1692873833.3221421,5,0,5000,500,10,1.0,1,none
7,1692873833.3221421,10,0,5000,500,10,1.0,1,none
7,1692873833.3221421,30,0,5000,500,10,1.0,0,2_dark
8,1692874904.3128924,5,0,5000,500,10,1.0,1,none
8,1692874904.3128924,1,0,5000,500,10,1.0,1,none
8,1692874904.3128924,1,0,5000,500,10,1.0,1,none
8,1692874904.3128924,10,0,5000,500,10,1.0,1,none
8,1692874904.3128924,5,0,5000,500,10,1.0,1,none
8,1692874904.3128924,30,0,5000,500,10,1.0,1,none
8,1692874904.3128924,5,0,5000,500,10,1.0,1,none
8,1692874904.3128924,60,0,5000,500,10,1.0,1,none
8,1692874904.3128924,60,0,5000,500,10,1.0,1,none
8,1692874904.3128924,10,0,5000,500,10,1.0,1,none
8,1692874904.3128924,1,0,5000,500,10,1.0,1,none
8,1692874904.3128924,30,0,5000,500,10,1.0,0,2_dark
9,1692875407.2115207,5,0,5000,500,10,1.0,1,none
9,1692875407.2115207,60,0,5000,500,10,1.0,1,none
9,1692875407.2115207,1,0,5000,500,10,1.0,1,none
9,1692875407.2115207,1,0,5000,500,10,1.0,1,none
9,1692875407.2115207,30,0,5000,500,10,1.0,1,none
9,1692875407.2115207,1,0,5000,500,10,1.0,1,none
9,1692875407.2115207,5,0,5000,500,10,1.0,1,none
9,1692875407.2115207,5,0,5000,500,10,1.0,1,none
9,1692875407.2115207,10,0,5000,500,10,1.0,1,none
9,1692875407.2115207,10,0,5000,500,10,1.0,1,none
9,1692875407.2115207,30,0,5000,500,10,1.0,1,none
9,1692875407.2115207,10,0,5000,500,10,1.0,1,none
9,1692875407.2115207,1,0,5000,500,10,1.0,1,none
9,1692875407.2115207,60,0,5000,500,10,1.0,1,none
9,1692875407.2115207,5,0,5000,500,10,1.0,1,none
10,1692876144.9257543,5,0,5000,500,10,1.0,1,none
10,1692876144.9257543,60,0,5000,500,10,1.0,1,none
10,1692876144.9257543,30,0,5000,500,10,1.0,1,none
10,1692876144.9257543,1,0,5000,500,10,1.0,1,none
10,1692876144.9257543,10,0,5000,500,10,1.0,0,2_dark
11,1692877055.8111913,10,0,5000,500,10,1.0,0,2_dark
12,1692878934.5025601,10,0,5000,500,10,1.0,1,none
12,1692878934.5025601,5,0,5000,500,10,1.0,1,none
12,1692878934.5025601,5,0,5000,500,10,1.0,1,none
12,1692878934.5025601,5,0,5000,500,10,1.0,1,none
12,1692878934.5025601,60,0,5000,500,10,1.0,1,none
12,1692878934.5025601,5,0,5000,500,10,1.0,1,none
12,1692878934.5025601,60,1,5000,500,10,0.0,1,none
13,1692879830.8363152,5,0,5000,500,10,1.0,1,none
13,1692879830.8363152,30,0,5000,500,10,1.0,0,2_dark
14,1692880217.1287508,10,0,5000,500,10,1.0,1,none
14,1692880217.1287508,5,0,5000,500,10,1.0,1,none
14,1692880217.1287508,30,0,5000,500,10,1.0,1,none
14,1692880217.1287508,1,0,5000,500,10,1.0,1,none
14,1692880217.1287508,1,0,5000,500,10,1.0,1,none
14,1692880217.1287508,10,0,5000,500,10,1.0,1,none
14,1692880217.1287508,60,1,5000,500,10,0.0,1,none
15,1692881065.0781558,30,0,5000,500,10,1.0,1,none
15,1692881065.0781558,60,0,5000,500,10,1.0,1,none
15,1692881065.0781558,5,0,5000,500,10,1.0,1,none
15,1692881065.0781558,1,0,5000,500,10,1.0,1,none
15,1692881065.0781558,10,0,5000,500,10,1.0,1,none
15,1692881065.0781558,60,0,5000,500,10,1.0,1,none
15,1692881065.0781558,5,0,5000,500,10,1.0,1,none
15,1692881065.0781558,10,0,5000,500,10,1.0,1,none
15,1692881065.0781558,1,0,5000,500,10,1.0,1,none
15,1692881065.0781558,30,1,5000,500,10,0.0,1,none
16,1692881768.39083,5,0,5000,500,10,1.0,1,none
16,1692881768.39083,5,0,5000,500,10,1.0,1,none
16,1692881768.39083,60,1,5000,500,10,0.0,1,none
17,1692882106.8976212,10,0,5000,500,10,1.0,1,none
17,1692882106.8976212,10,0,5000,500,10,1.0,1,none
17,1692882106.8976212,5,0,5000,500,10,1.0,0,2_dark
18,1692882982.8469608,60,1,5000,500,10,0.0,1,none
19,1692883389.2816007,5,0,5000,500,10,1.0,1,none
19,1692883389.2816007,5,0,5000,500,10,1.0,1,none
19,1692883389.2816007,60,1,5000,500,10,0.0,1,none
20,1692883859.2637312,5,0,5000,500,10,1.0,0,2_dark
21,1692884150.6909907,1,0,5000,500,10,1.0,1,none
21,1692884150.6909907,10,1,5000,500,10,0.0,1,none
22,1692884293.3987873,5,0,5000,500,10,1.0,1,none
22,1692884293.3987873,5,0,5000,500,10,1.0,1,none
22,1692884293.3987873,60,0,5000,500,10,1.0,1,none
22,1692884293.3987873,60,0,5000,500,10,1.0,0,2_dark
23,1692885687.002711,5,0,5000,500,10,1.0,1,none
23,1692885687.002711,60,0,5000,500,10,1.0,1,none
23,1692885687.002711,5,0,5000,500,10,1.0,1,none
23,1692885687.002711,60,1,5000,500,10,0.0,1,none
24,1692886399.546558,30,0,5000,500,10,1.0,0,2_dark
25,1692888184.182163,10,0,5000,500,10,1.0,1,none
25,1692888184.182163,10,0,5000,500,10,1.0,1,none
25,1692888184.182163,1,0,5000,500,10,1.0,1,none
25,1692888184.182163,5,0,5000,500,10,1.0,1,none
25,1692888184.182163,1,0,5000,500,10,1.0,1,none
25,1692888184.182163,30,0,5000,500,10,1.0,1,none
25,1692888184.182163,5,0,5000,500,10,1.0,1,none
25,1692888184.182163,60,0,5000,500,10,1.0,1,none
25,1692888184.182163,60,0,5000,500,10,1.0,1,none
25,1692888184.182163,30,0,5000,500,10,1.0,1,none
25,1692888184.182163,1,0,5000,500,10,1.0,1,none
25,1692888184.182163,5,1,5000,500,10,0.0,1,none
