event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1693555961.1421385,5,0,8000,500,10,1.0,1,none
1,1693555961.1421385,1,0,8000,500,10,1.0,1,none
1,1693555961.1421385,10,0,8000,500,10,1.0,1,none
1,1693555961.1421385,1,0,8000,500,10,1.0,1,none
1,1693555961.1421385,30,0,8000,500,10,1.0,1,none
1,1693555961.1421385,10,0,8000,500,10,1.0,1,none
1,1693555961.1421385,10,1,8000,500,10,0.0,1,none
2,1693556316.1681495,10,0,8000,500,10,1.0,1,none
2,1693556316.1681495,10,0,8000,500,10,1.0,1,none
2,1693556316.1681495,1,0,8000,500,10,1.0,1,none
2,1693556316.1681495,30,0,8000,500,10,1.0,1,none
2,1693556316.1681495,5,0,8000,500,10,1.0,1,none
2,1693556316.1681495,1,0,8000,500,10,1.0,1,none
2,1693556316.1681495,5,0,8000,500,10,1.0,1,none
2,1693556316.1681495,60,0,8000,500,10,1.0,1,none
2,1693556316.1681495,30,1,8000,500,10,0.0,1,none
3,1693556949.2273293,1,0,8000,500,10,1.0,1,none
3,1693556949.2273293,5,0,8000,500,10,1.0,1,none
3,1693556949.2273293,5,0,8000,500,10,1.0,1,none
3,1693556949.2273293,5,0,8000,500,10,1.0,1,none
3,1693556949.2273293,10,1,8000,500,10,0.0,1,none
4,1693557453.3707416,5,1,8000,500,10,0.0,1,none
5,1693557699.293232,5,0,8000,500,10,1.0,0,2_dark
6,1693559605.4078538,60,0,8000,500,10,1.0,1,none
6,1693559605.4078538,10,0,8000,500,10,1.0,1,none
6,1693559605.4078538,5,0,8000,500,10,1.0,1,none
6,1693559605.4078538,1,0,8000,500,10,1.0,1,none
6,1693559605.4078538,5,0,8000,500,10,1.0,1,none
6,1693559605.4078538,5,0,8000,500,10,1.0,1,none
6,1693559605.4078538,30,0,8000,500,10,1.0,1,none
6,1693559605.4078538,1,0,8000,500,10,1.0,1,none
6,1693559605.4078538,1,0,8000,500,10,1.0,1,none
6,1693559605.4078538,10,0,8000,500,10,1.0,1,none
6,1693559605.4078538,10,0,8000,500,10,1.0,1,none
6,1693559605.4078538,60,0,8000,500,10,1.0,1,none
6,1693559605.4078538,30,0,8000,500,10,1.0,1,none
6,1693559605.4078538,1,0,8000,500,10,1.0,1,none
6,1693559605.4078538,5,0,8000,500,10,1.0,1,none
7,1693560646.9291534,60,0,8000,500,10,1.0,1,none
7,1693560646.9291534,30,0,8000,500,10,1.0,1,none
7,1693560646.9291534,10,0,8000,500,10,1.0,1,none
7,1693560646.9291534,1,0,8000,500,10,1.0,1,none
7,1693560646.9291534,60,0,8000,500,10,1.0,1,none
7,1693560646.9291534,5,0,8000,500,10,1.0,1,none
7,1693560646.9291534,5,0,8000,500,10,1.0,1,none
7,1693560646.9291534,1,0,8000,500,10,1.0,1,none
7,1693560646.9291534,1,0,8000,500,10,1.0,1,none
7,1693560646.9291534,1,0,8000,500,10,1.0,1,none
7,1693560646.9291534,5,0,8000,500,10,1.0,1,none
7,1693560646.9291534,5,0,8000,500,10,1.0,1,none
7,1693560646.9291534,30,0,8000,500,10,1.0,1,none
7,1693560646.9291534,10,0,8000,500,10,1.0,1,none
7,1693560646.9291534,10,1,8000,500,10,0.0,1,none
8,1693561520.3513834,5,0,8000,500,10,1.0,1,none
8,1693561520.3513834,60,1,8000,500,10,0.0,1,none
9,1693561945.8231924,10,0,8000,500,10,1.0,1,none
9,1693561945.8231924,5,0,8000,500,10,1.0,0,2_dark
10,1693562087.0427954,5,0,8000,500,10,1.0,1,none
10,1693562087.0427954,1,0,8000,500,10,1.0,1,none
10,1693562087.0427954,60,0,8000,500,10,1.0,1,none
10,1693562087.0427954,30,0,8000,500,10,1.0,1,none
10,1693562087.0427954,1,0,8000,500,10,1.0,1,none
10,1693562087.0427954,10,0,8000,500,10,1.0,1,none
10,1693562087.0427954,1,0,8000,500,10,1.0,1,none
10,1693562087.0427954,1,0,8000,500,10,1.0,1,none
10,1693562087.0427954,5,0,8000,500,10,1.0,1,none
10,1693562087.0427954,5,0,8000,500,10,1.0,1,none
10,1693562087.0427954,5,0,8000,500,10,1.0,1,none
10,1693562087.0427954,10,0,8000,500,10,1.0,1,none
10,1693562087.0427954,30,0,8000,500,10,1.0,1,none
10,1693562087.0427954,60,0,8000,500,10,1.0,1,none
10,1693562087.0427954,10,0,8000,500,10,1.0,1,none
11,1693562964.3770354,1,0,8000,500,10,1.0,1,none
11,1693562964.3770354,5,0,8000,500,10,1.0,1,none
11,1693562964.3770354,60,1,8000,500,10,0.0,1,none
12,1693564951.9911807,60,1,8000,500,10,0.0,1,none
13,1693565219.618436,1,0,8000,500,10,1.0,1,none
13,1693565219.618436,1,0,8000,500,10,1.0,1,none
13,1693565219.618436,30,1,8000,500,10,0.0,1,none
14,1693565979.2177162,1,0,8000,500,10,1.0,1,none
14,1693565979.2177162,30,1,8000,500,10,0.0,1,none
15,1693566363.7808082,5,0,8000,500,10,1.0,1,none
16,1693566885.9594038,5,0,8000,500,10,1.0,1,none
16,1693566885.9594038,10,0,8000,500,10,1.0,1,none
16,1693566885.9594038,5,0,8000,500,10,1.0,1,none
16,1693566885.9594038,1,0,8000,500,10,1.0,1,none
16,1693566885.9594038,60,1,8000,500,10,0.0,1,none
17,1693568272.6908388,5,0,8000,500,10,1.0,1,none
17,1693568272.6908388,5,0,8000,500,10,1.0,1,none
17,1693568272.6908388,10,0,8000,500,10,1.0,1,none
17,1693568272.6908388,5,0,8000,500,10,1.0,1,none
17,1693568272.6908388,1,0,8000,500,10,1.0,1,none
17,1693568272.6908388,10,0,8000,500,10,1.0,1,none
17,1693568272.6908388,1,0,8000,500,10,1.0,1,none
17,1693568272.6908388,1,0,8000,500,10,1.0,1,none
17,1693568272.6908388,60,0,8000,500,10,1.0,1,none
17,1693568272.6908388,5,0,8000,500,10,1.0,1,none
17,1693568272.6908388,30,1,8000,500,10,0.0,1,none
18,1693569191.830479,30,1,8000,500,10,0.0,1,none
19,1693571037.9450238,30,1,8000,500,10,0.0,1,none
20,1693571275.4134982,30,1,8000,500,10,0.0,1,none
21,1693571966.0238578,10,0,8000,500,10,1.0,1,none
21,1693571966.0238578,5,1,8000,500,10,0.0,1,none
22,1693572653.4592798,60,1,8000,500,10,0.0,1,none
23,1693572768.132369,10,0,8000,500,10,1.0,1,none
23,1693572768.132369,10,0,8000,500,10,1.0,1,none
23,1693572768.132369,10,0,8000,500,10,1.0,0,2_dark
24,1693573230.2593164,30,1,8000,500,10,0.0,1,none
25,1693573597.741135,1,0,8000,500,10,1.0,1,none
25,1693573597.741135,30,0,8000,500,10,1.0,1,none
25,1693573597.741135,5,0,8000,500,10,1.0,1,none
25,1693573597.741135,60,0,8000,500,10,1.0,1,none
25,1693573597.741135,1,0,8000,500,10,1.0,1,none
25,1693573597.741135,10,1,8000,500,10,0.0,1,none
26,1693575166.6027927,1,0,8000,500,10,1.0,1,none
26,1693575166.6027927,30,0,8000,500,10,1.0,1,none
26,1693575166.6027927,1,0,8000,500,10,1.0,1,none
26,1693575166.6027927,1,0,8000,500,10,1.0,1,none
26,1693575166.6027927,5,0,8000,500,10,1.0,1,none
26,1693575166.6027927,10,1,8000,500,10,0.0,1,none
27,1693575781.7847066,1,0,8000,500,10,1.0,1,none
27,1693575781.7847066,30,1,8000,500,10,0.0,1,none
28,1693576702.6679225,5,0,8000,500,10,1.0,1,none
28,1693576702.6679225,30,1,8000,500,10,0.0,1,none
29,1693577090.3478444,5,0,8000,500,10,1.0,1,none
29,1693577090.3478444,1,0,8000,500,10,1.0,1,none
29,1693577090.3478444,1,0,8000,500,10,1.0,1,none
29,1693577090.3478444,5,0,8000,500,10,1.0,1,none
29,1693577090.3478444,5,0,8000,500,10,1.0,1,none
29,1693577090.3478444,1,0,8000,500,10,1.0,1,none
29,1693577090.3478444,10,0,8000,500,10,1.0,1,none
29,1693577090.3478444,10,0,8000,500,10,1.0,1,none
29,1693577090.3478444,60,1,8000,500,10,0.0,1,none
30,1693577644.4686463,60,1,8000,500,10,0.0,1,none
31,1693579203.2155807,5,0,8000,500,10,1.0,1,none
31,1693579203.2155807,30,1,8000,500,10,0.0,1,none
32,1693579894.4192,5,0,8000,500,10,1.0,1,none
32,1693579894.4192,10,1,8000,500,10,0.0,1,none
33,1693580193.0183222,5,0,8000,500,10,1.0,1,none
33,1693580193.0183222,30,1,8000,500,10,0.0,1,none
34,1693580423.4631853,10,1,8000,500,10,0.0,1,none
35,1693581039.1716633,1,0,8000,500,10,1.0,1,none
35,1693581039.1716633,5,0,8000,500,10,1.0,1,none
35,1693581039.1716633,10,0,8000,500,10,1.0,1,none
35,1693581039.1716633,5,0,8000,500,10,1.0,1,none
35,1693581039.1716633,30,1,8000,500,10,0.0,1,none
36,1693581509.2399476,1,0,8000,500,10,1.0,1,none
36,1693581509.2399476,10,0,8000,500,10,1.0,1,none
36,1693581509.2399476,1,0,8000,500,10,1.0,1,none
36,1693581509.2399476,60,1,8000,500,10,0.0,1,none
37,1693581961.609487,5,0,8000,500,10,1.0,1,none
37,1693581961.609487,1,0,8000,500,10,1.0,1,none
37,1693581961.609487,5,0,8000,500,10,1.0,0,2_dark
38,1693582562.2676802,60,1,8000,500,10,0.0,1,none
39,1693582890.9353275,5,0,8000,500,10,1.0,1,none
39,1693582890.9353275,5,0,8000,500,10,1.0,1,none
39,1693582890.9353275,30,1,8000,500,10,0.0,1,none
40,1693583302.6205401,1,0,8000,500,10,1.0,1,none
40,1693583302.6205401,1,0,8000,500,10,1.0,1,none
40,1693583302.6205401,1,0,8000,500,10,1.0,1,none
40,1693583302.6205401,60,1,8000,500,10,0.0,1,none
41,1693583755.4641547,30,1,8000,500,10,0.0,1,none
42,1693583900.5732129,30,1,8000,500,10,0.0,1,none
43,1693585221.021768,10,0,8000,500,10,1.0,1,none
43,1693585221.021768,30,1,8000,500,10,0.0,1,none
