event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1690888186.3283691,30,0,4000,500,10,1.0,1,none
1,1690888186.3283691,5,0,4000,500,10,1.0,1,none
1,1690888186.3283691,5,0,4000,500,10,1.0,1,none
1,1690888186.3283691,10,0,4000,500,10,1.0,1,none
1,1690888186.3283691,60,0,4000,500,10,1.0,1,none
1,1690888186.3283691,1,0,4000,500,10,1.0,1,none
1,1690888186.3283691,1,0,4000,500,10,1.0,1,none
1,1690888186.3283691,1,0,4000,500,10,1.0,1,none
1,1690888186.3283691,10,0,4000,500,10,1.0,0,2_dark
2,1690891928.207347,5,0,4000,500,10,1.0,1,none
2,1690891928.207347,5,1,4000,500,10,0.0,1,none
3,1690892075.1428556,5,0,4000,500,10,1.0,1,none
3,1690892075.1428556,1,0,4000,500,10,1.0,1,none
3,1690892075.1428556,30,0,4000,500,10,1.0,1,none
3,1690892075.1428556,30,0,4000,500,10,1.0,1,none
3,1690892075.1428556,1,0,4000,500,10,1.0,1,none
3,1690892075.1428556,10,0,4000,500,10,1.0,1,none
3,1690892075.1428556,1,0,4000,500,10,1.0,1,none
3,1690892075.1428556,1,0,4000,500,10,1.0,1,none
3,1690892075.1428556,60,0,4000,500,10,1.0,1,none
3,1690892075.1428556,60,0,4000,500,10,1.0,1,none
3,1690892075.1428556,10,0,4000,500,10,1.0,1,none
3,1690892075.1428556,5,0,4000,500,10,1.0,1,none
3,1690892075.1428556,10,0,4000,500,10,1.0,1,none
3,1690892075.1428556,5,0,4000,500,10,1.0,1,none
3,1690892075.1428556,5,0,4000,500,10,1.0,1,none
4,1690893565.2536793,60,0,4000,500,10,1.0,1,none
4,1690893565.2536793,1,0,4000,500,10,1.0,1,none
4,1690893565.2536793,1,0,4000,500,10,1.0,1,none
4,1690893565.2536793,1,0,4000,500,10,1.0,1,none
4,1690893565.2536793,10,0,4000,500,10,1.0,1,none
4,1690893565.2536793,5,0,4000,500,10,1.0,1,none
4,1690893565.2536793,5,0,4000,500,10,1.0,1,none
4,1690893565.2536793,10,0,4000,500,10,1.0,1,none
4,1690893565.2536793,60,0,4000,500,10,1.0,1,none
4,1690893565.2536793,30,0,4000,500,10,1.0,1,none
4,1690893565.2536793,10,0,4000,500,10,1.0,1,none
4,1690893565.2536793,1,0,4000,500,10,1.0,1,none
4,1690893565.2536793,30,0,4000,500,10,1.0,1,none
4,1690893565.2536793,5,0,4000,500,10,1.0,1,none
4,1690893565.2536793,5,0,4000,500,10,1.0,1,none
5,1690894774.605242,30,0,4000,500,10,1.0,1,none
5,1690894774.605242,5,0,4000,500,10,1.0,1,none
5,1690894774.605242,1,0,4000,500,10,1.0,1,none
5,1690894774.605242,1,0,4000,500,10,1.0,1,none
5,1690894774.605242,30,0,4000,500,10,1.0,1,none
5,1690894774.605242,10,0,4000,500,10,1.0,1,none
5,1690894774.605242,5,0,4000,500,10,1.0,1,none
5,1690894774.605242,10,0,4000,500,10,1.0,1,none
5,1690894774.605242,10,0,4000,500,10,1.0,1,none
5,1690894774.605242,5,0,4000,500,10,1.0,0,2_dark
6,1690895771.4645393,1,0,4000,500,10,1.0,1,none
6,1690895771.4645393,5,0,4000,500,10,1.0,1,none
6,1690895771.4645393,1,0,4000,500,10,1.0,1,none
6,1690895771.4645393,10,0,4000,500,10,1.0,1,none
6,1690895771.4645393,10,0,4000,500,10,1.0,1,none
6,1690895771.4645393,5,0,4000,500,10,1.0,1,none
6,1690895771.4645393,60,0,4000,500,10,1.0,1,none
6,1690895771.4645393,5,0,4000,500,10,1.0,0,2_dark
7,1690896440.411934,5,0,4000,500,10,1.0,1,none
7,1690896440.411934,10,0,4000,500,10,1.0,1,none
7,1690896440.411934,60,0,4000,500,10,1.0,1,none
7,1690896440.411934,10,0,4000,500,10,1.0,1,none
7,1690896440.411934,1,0,4000,500,10,1.0,1,none
7,1690896440.411934,5,0,4000,500,10,1.0,1,none
7,1690896440.411934,5,0,4000,500,10,1.0,1,none
7,1690896440.411934,30,0,4000,500,10,1.0,1,none
7,1690896440.411934,10,0,4000,500,10,1.0,1,none
7,1690896440.411934,60,0,4000,500,10,1.0,1,none
7,1690896440.411934,5,0,4000,500,10,1.0,1,none
7,1690896440.411934,30,1,4000,500,10,0.0,1,none
8,1690899321.3537886,1,0,4000,500,10,1.0,1,none
8,1690899321.3537886,5,0,4000,500,10,1.0,1,none
8,1690899321.3537886,60,0,4000,500,10,1.0,1,none
8,1690899321.3537886,10,0,4000,500,10,1.0,1,none
8,1690899321.3537886,60,0,4000,500,10,1.0,0,2_dark
9,1690900213.7741601,1,0,4000,500,10,1.0,1,none
10,1690901703.6831074,5,0,4000,500,10,1.0,1,none
10,1690901703.6831074,10,0,4000,500,10,1.0,1,none
10,1690901703.6831074,1,0,4000,500,10,1.0,1,none
10,1690901703.6831074,60,0,4000,500,10,1.0,1,none
10,1690901703.6831074,1,0,4000,500,10,1.0,1,none
10,1690901703.6831074,1,0,4000,500,10,1.0,1,none
10,1690901703.6831074,5,0,4000,500,10,1.0,1,none
10,1690901703.6831074,5,0,4000,500,10,1.0,1,none
10,1690901703.6831074,30,0,4000,500,10,1.0,1,none
10,1690901703.6831074,10,0,4000,500,10,1.0,1,none
10,1690901703.6831074,1,0,4000,500,10,1.0,1,none
10,1690901703.6831074,10,0,4000,500,10,1.0,1,none
10,1690901703.6831074,5,0,4000,500,10,1.0,1,none
10,1690901703.6831074,60,0,4000,500,10,1.0,1,none
10,1690901703.6831074,30,0,4000,500,10,1.0,1,none1
11,1690966556.3290453,30,0,4000,500,10,1.0,1,none
11,1690966556.3290453,1,0,4000,500,10,1.0,1,none
11,1690966556.3290453,10,0,4000,500,10,1.0,1,none
11,1690966556.3290453,10,0,4000,500,10,1.0,1,none
11,1690966556.3290453,5,0,4000,500,10,1.0,1,none
11,1690966556.3290453,1,0,4000,500,10,1.0,1,none
11,1690966556.3290453,5,0,4000,500,10,1.0,1,none
11,1690966556.3290453,60,0,4000,500,10,1.0,1,none
11,1690966556.3290453,1,0,4000,500,10,1.0,1,none
11,1690966556.3290453,5,0,4000,500,10,1.0,1,none
11,1690966556.3290453,1,0,4000,500,10,1.0,1,none
11,1690966556.3290453,5,0,4000,500,10,1.0,1,none
11,1690966556.3290453,10,0,4000,500,10,1.0,1,none
11,1690966556.3290453,60,0,4000,500,10,1.0,1,none
11,1690966556.3290453,30,0,4000,500,10,1.0,1,none
12,1690968422.1890938,1,0,4000,500,10,1.0,1,none
12,1690968422.1890938,1,0,4000,500,10,1.0,1,none
12,1690968422.1890938,10,0,4000,500,10,1.0,1,none
12,1690968422.1890938,5,0,4000,500,10,1.0,1,none
12,1690968422.1890938,1,0,4000,500,10,1.0,1,none
12,1690968422.1890938,60,0,4000,500,10,1.0,0,2_dark
13,1690970354.6313899,60,1,4000,500,10,0.0,1,none
14,1690971559.5786052,10,0,4000,500,10,1.0,1,none
14,1690971559.5786052,5,0,4000,500,10,1.0,1,none
14,1690971559.5786052,1,0,4000,500,10,1.0,1,none
14,1690971559.5786052,5,0,4000,500,10,1.0,1,none
14,1690971559.5786052,1,0,4000,500,10,1.0,1,none
14,1690971559.5786052,1,0,4000,500,10,1.0,1,none
14,1690971559.5786052,5,0,4000,500,10,1.0,1,none
14,1690971559.5786052,60,0,4000,500,10,1.0,1,none
14,1690971559.5786052,30,0,4000,500,10,1.0,1,none
14,1690971559.5786052,10,0,4000,500,10,1.0,1,none
14,1690971559.5786052,60,0,4000,500,10,1.0,0,2_dark
15,1690972611.229018,5,0,4000,500,10,1.0,1,none
15,1690972611.229018,60,0,4000,500,10,1.0,1,none
15,1690972611.229018,30,0,4000,500,10,1.0,1,none
15,1690972611.229018,10,0,4000,500,10,1.0,1,none
15,1690972611.229018,1,0,4000,500,10,1.0,1,none
15,1690972611.229018,5,0,4000,500,10,1.0,1,none
15,1690972611.229018,60,0,4000,500,10,1.0,1,none
15,1690972611.229018,1,0,4000,500,10,1.0,1,none
15,1690972611.229018,10,0,4000,500,10,1.0,1,none
15,1690972611.229018,30,0,4000,500,10,1.0,1,none
15,1690972611.229018,1,0,4000,500,10,1.0,1,none
15,1690972611.229018,5,0,4000,500,10,1.0,1,none
15,1690972611.229018,1,0,4000,500,10,1.0,1,none
15,1690972611.229018,5,0,4000,500,10,1.0,1,none
15,1690972611.229018,10,0,4000,500,10,1.0,1,none
16,1690976419.9895194,5,0,4000,500,10,1.0,1,none
16,1690976419.9895194,1,0,4000,500,10,1.0,1,none
16,1690976419.9895194,5,0,4000,500,10,1.0,1,none
16,1690976419.9895194,10,0,4000,500,10,1.0,1,none
16,1690976419.9895194,60,0,4000,500,10,1.0,1,none
16,1690976419.9895194,5,0,4000,500,10,1.0,1,none
16,1690976419.9895194,1,0,4000,500,10,1.0,1,none
16,1690976419.9895194,60,0,4000,500,10,1.0,1,none
16,1690976419.9895194,1,0,4000,500,10,1.0,1,none
16,1690976419.9895194,30,1,4000,500,10,0.0,1,none
17,1690977392.412752,5,0,4000,500,10,1.0,1,none
17,1690977392.412752,1,0,4000,500,10,1.0,1,none
17,1690977392.412752,30,0,4000,500,10,1.0,1,none
17,1690977392.412752,10,0,4000,500,10,1.0,1,none
17,1690977392.412752,10,0,4000,500,10,1.0,1,none
17,1690977392.412752,30,0,4000,500,10,1.0,1,none
17,1690977392.412752,60,1,4000,500,10,0.0,1,none
18,1690979148.424178,30,0,4000,500,10,1.0,1,none
18,1690979148.424178,5,0,4000,500,10,1.0,1,none
18,1690979148.424178,60,1,4000,500,10,0.0,1,none
19,1690983660.2236185,1,0,4000,500,10,1.0,1,none
19,1690983660.2236185,5,0,4000,500,10,1.0,1,none
19,1690983660.2236185,1,0,4000,500,10,1.0,1,none
19,1690983660.2236185,5,0,4000,500,10,1.0,1,none
19,1690983660.2236185,1,0,4000,500,10,1.0,1,none
19,1690983660.2236185,60,0,4000,500,10,1.0,1,none
19,1690983660.2236185,10,0,4000,500,10,1.0,1,none
19,1690983660.2236185,1,0,4000,500,10,1.0,1,none
19,1690983660.2236185,10,0,4000,500,10,1.0,1,none
19,1690983660.2236185,5,0,4000,500,10,1.0,1,none
19,1690983660.2236185,5,0,4000,500,10,1.0,1,none
19,1690983660.2236185,30,0,4000,500,10,1.0,1,none
19,1690983660.2236185,30,0,4000,500,10,1.0,1,none
19,1690983660.2236185,60,0,4000,500,10,1.0,1,none
19,1690983660.2236185,10,0,4000,500,10,1.0,1,none
20,1690984859.4202788,5,0,4000,500,10,1.0,1,none
20,1690984859.4202788,1,0,4000,500,10,1.0,1,none
20,1690984859.4202788,10,0,4000,500,10,1.0,1,none
20,1690984859.4202788,1,0,4000,500,10,1.0,1,none
20,1690984859.4202788,5,0,4000,500,10,1.0,0,2_dark
21,1690985490.6021447,5,0,4000,500,10,1.0,1,none
21,1690985490.6021447,5,0,4000,500,10,1.0,1,none
21,1690985490.6021447,30,0,4000,500,10,1.0,1,none
21,1690985490.6021447,1,0,4000,500,10,1.0,1,none
