frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    190117.0    62284.0
471.0    177415.0    57097.666666666664
471.2    196959.33333333334    66660.33333333333
471.4    196853.0    66878.66666666667
471.6    188713.6666666667    59809.0
471.8    183005.0    60893.333333333336
472.0    176431.33333333334    59550.333333333336
472.2    160320.3333333333    51964.99999999999
472.4    156341.0    52411.666666666664
472.6    173537.3333333333    61130.66666666667
472.8    162237.6666666667    55297.99999999999
473.0    158951.0    55834.66666666667
473.2    140826.33333333334    47110.666666666664
473.4    142434.66666666666    44974.333333333336
473.6    131570.66666666666    40869.33333333333
473.8    120837.66666666667    39432.33333333333
474.0    153991.0    49373.0
474.2    155067.66666666666    49203.33333333332
474.4    182063.6666666667    65699.0
474.6    166393.6666666667    55297.666666666664
474.8    178357.6666666667    57846.33333333333
475.0    164058.66666666666    56257.99999999999
475.2    189095.33333333334    60827.666666666664
475.4    207805.0    67974.66666666666
475.6    188642.0    63654.666666666664
475.8    196607.66666666666    66359.66666666666
476.0    199636.6666666667    67809.33333333333
476.2    166684.3333333333    54890.333333333336
476.4    199896.3333333333    63288.333333333336
476.6    191447.0    62104.66666666668
476.8    187306.6666666667    60863.0
