event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1677062791.9773693,10,0,6,245,100,1.0,1,none
1,1677062791.9773693,120,0,6,245,100,1.0,1,2_dark
1,1677062791.9773693,5,0,6,245,100,1.0,1,none
1,1677062791.9773693,30,1,6,245,100,0.0,1,none
2,1677063539.0179658,30,0,6,245,100,1.0,1,none
2,1677063539.0179658,5,1,6,245,100,0.0,1,none
3,1677064792.1407347,5,0,6,245,100,1.0,1,none
3,1677064792.1407347,30,1,6,245,100,0.0,1,none
4,1677064924.6927097,5,1,6,245,100,0.0,1,none
5,1677065576.2500324,1,0,6,245,100,1.0,0,2_dark
6,1677065914.276267,5,0,6,245,100,1.0,1,none
6,1677065914.276267,120,1,6,245,100,0.0,1,none
7,1677066498.9688284,30,0,6,245,100,1.0,1,none
7,1677066498.9688284,5,0,6,245,100,1.0,1,none
7,1677066498.9688284,30,1,6,245,100,0.0,1,none
8,1677066762.6010811,10,1,6,245,100,0.0,1,none
9,1677066965.5352721,5,0,6,245,100,1.0,1,none
9,1677066965.5352721,1,0,6,245,100,1.0,1,none
9,1677066965.5352721,5,1,6,245,100,0.0,1,none
10,1677067226.5234163,10,0,6,245,100,1.0,1,none
10,1677067226.5234163,1,1,6,245,100,0.0,1,none
11,1677067344.3098018,30,1,6,245,100,0.0,1,none
12,1677068011.6231506,1,0,6,245,100,1.0,1,none
12,1677068011.6231506,5,0,6,245,100,1.0,1,none
12,1677068011.6231506,120,1,6,245,100,0.0,1,none
13,1677068519.4046547,1,0,6,245,100,1.0,1,none
13,1677068519.4046547,5,0,6,245,100,1.0,1,none
13,1677068519.4046547,120,1,6,245,100,0.0,1,none
14,1677069621.8893914,10,1,6,245,100,0.0,1,none
15,1677070279.1604495,10,0,6,245,100,1.0,1,none
15,1677070279.1604495,30,1,6,245,100,0.0,1,none
16,1677070636.6681888,1,0,6,245,100,1.0,1,none
16,1677070636.6681888,10,0,6,245,100,1.0,1,none
16,1677070636.6681888,5,0,6,245,100,1.0,1,none
16,1677070636.6681888,120,1,6,245,100,0.0,1,none
17,1677070948.3179035,5,0,6,245,100,1.0,1,none
17,1677070948.3179035,60,1,6,245,100,1.0,1,dark_reappeared
17,1677070948.3179035,1,0,6,245,100,1.0,0,dark_reappeared
17,1677070948.3179035,30,1,6,245,100,0.0,0,dark_reappeared
18,1677071702.3785818,5,0,6,245,100,1.0,1,none
18,1677071702.3785818,30,1,6,245,100,0.0,1,none
19,1677072413.0334663,5,1,6,245,100,1.0,1,dark_reappeared
20,1677072870.6048946,1,0,6,245,100,1.0,1,none
20,1677072870.6048946,5,0,6,245,100,1.0,1,melting
20,1677072870.6048946,30,0,6,245,100,0.4667,0,2_dark
21,1677073742.4116273,1,0,6,245,100,1.0,1,none
21,1677073742.4116273,30,1,6,245,100,1.0,1,dark_reappeared
21,1677073742.4116273,10,0,6,245,100,1.0,0,dark_reappeared
21,1677073742.4116273,5,0,6,245,100,1.0,0,dark_reappeared
21,1677073742.4116273,10,1,6,245,100,0.0,0,dark_reappeared
22,1677074793.5671556,5,1,6,245,100,0.0,1,melting
23,1677075473.1801808,1,0,6,245,100,1.0,1,none
23,1677075473.1801808,5,0,6,245,100,1.0,1,none
23,1677075473.1801808,10,0,6,245,100,1.0,1,none
23,1677075473.1801808,60,1,6,245,100,0.0,1,none
24,1677075892.4303503,1,0,6,245,100,1.0,1,none
24,1677075892.4303503,10,1,6,245,100,0.0,1,none
25,1677076221.743579,30,1,6,245,100,0.0,1,none
26,1677077218.9661565,5,0,6,245,100,1.0,1,melting
26,1677077218.9661565,60,1,6,245,100,0.0,1,none
27,1677078855.7112586,60,0,6,245,100,1.0,1,none
27,1677078855.7112586,120,1,6,245,100,0.0,1,none
28,1677079715.5618725,5,0,6,245,100,1.0,1,none
28,1677079715.5618725,120,0,6,245,100,1.0,0,2_dark
29,1677079992.202755,1,0,6,245,100,1.0,0,2_dark
30,1677080237.8855937,1,0,6,245,100,1.0,1,none
30,1677080237.8855937,1,0,6,245,100,1.0,1,none
30,1677080237.8855937,1,0,6,245,100,1.0,1,none
30,1677080237.8855937,10,1,6,245,100,0.0,1,none
