event_number,event_time_[s],diss_exposure_time_[s],diss_succes,diss_power_[muW],diss_wavelength_[nm],pp_divider,ratio_dark_ion_events,use_data,reason
1,1676973063.8366933,1,0,6,250,100,1.0,1,none
1,1676973063.8366933,1,0,6,250,100,1.0,1,none
1,1676973063.8366933,5,0,6,250,100,1.0,1,none
1,1676973063.8366933,1,0,6,250,100,1.0,1,melting
1,1676973063.8366933,5,0,6,250,100,1.0,1,melting
1,1676973063.8366933,5,1,6,250,100,0.0,1,melting
2,1676973327.2270858,5,0,6,250,100,1.0,1,none
2,1676973327.2270858,120,1,6,250,100,0.0,1,none
3,1676974111.1686277,1,0,6,250,100,1.0,0,2_dark
4,1676974561.118273,120,1,6,250,100,1.0,1,dark_reappeared
4,1676974561.118273,5,0,6,250,100,1.0,1,none
4,1676974561.118273,10,0,6,250,100,1.0,1,none
4,1676974561.118273,10,0,6,250,100,1.0,0,2_dark
4,1676974561.118273,5,0,6,250,100,1.0,1,none
4,1676974561.118273,5,0,6,250,100,1.0,1,none
4,1676974561.118273,1,0,6,250,100,1.0,1,none
4,1676974561.118273,5,0,6,250,100,1.0,1,none
4,1676974561.118273,1,0,6,250,100,1.0,1,none
4,1676974561.118273,30,0,6,250,100,1.0,1,none
4,1676974561.118273,30,0,6,250,100,1.0,0,2_dark
4,1676974561.118273,1,0,6,250,100,1.0,1,none
4,1676974561.118273,1,0,6,250,100,1.0,0,2_dark
4,1676974561.118273,10,1,6,250,100,0.0,1,none
5,1676975072.4143262,120,1,6,250,100,0.0,1,dark_reappeared
6,1676975514.152343,120,1,6,250,100,0.0,1,dark_reappeared
7,1676976064.155272,120,1,6,250,100,0.0,1,none
8,1676976428.6150415,30,0,6,250,100,1.0,1,none
8,1676976428.6150415,1,0,6,250,100,1.0,1,none
8,1676976428.6150415,5,0,6,250,100,1.0,1,none
8,1676976428.6150415,10,1,6,250,100,0.0,1,none
9,1676976824.6834173,1,0,6,250,100,1.0,1,none
9,1676976824.6834173,1,0,6,250,100,1.0,1,none
9,1676976824.6834173,10,1,6,250,100,0.0,1,none
10,1676977198.5036297,1,0,6,250,100,1.0,1,melting
10,1676977198.5036297,120,1,6,250,100,0.0,1,none
11,1676977772.1768532,5,1,6,250,100,1.0,1,dark_reappeared
11,1676977772.1768532,30,0,6,250,100,1.0,1,none
11,1676977772.1768532,1,0,6,250,100,1.0,1,none
11,1676977772.1768532,1,0,6,250,100,1.0,0,2_dark
12,1676978852.072788,5,0,6,250,100,1.0,0,2_dark
13,1676979097.3439915,10,0,6,250,100,1.0,1,none
13,1676979097.3439915,1,0,6,250,100,1.0,1,none
13,1676979097.3439915,5,0,6,250,100,1.0,1,none
13,1676979097.3439915,30,0,6,250,100,1.0,1,none
13,1676979097.3439915,30,1,6,250,100,0.0,1,none
14,1676979645.8161802,120,1,6,250,100,1.0,1,dark_reappeared
14,1676979645.8161802,5,0,6,250,100,1.0,0,dark_reappeared
14,1676979645.8161802,10,0,6,250,100,1.0,0,dark_reappeared
14,1676979645.8161802,5,0,6,250,100,1.0,0,dark_reappeared
14,1676979645.8161802,1,0,6,250,100,1.0,0,dark_reappeared
14,1676979645.8161802,60,1,6,250,100,0.0,0,dark_reappeared
15,1676980251.513844,1,0,6,250,100,1.0,1,none
15,1676980251.513844,1,0,6,250,100,1.0,1,none
15,1676980251.513844,1,0,6,250,100,1.0,1,none
15,1676980251.513844,60,1,6,250,100,0.0,1,dark_reappeared
16,1676980699.8802667,60,1,6,250,100,1.0,1,dark_reappeared
16,1676980699.8802667,10,1,6,250,100,0.0,0,dark_reappeared
17,1676980828.7426805,30,1,6,250,100,0.0,1,dark_reappeared
18,1676981676.666421,1,0,6,250,100,1.0,1,none
18,1676981676.666421,5,0,6,250,100,1.0,1,none
18,1676981676.666421,1,0,6,250,100,1.0,0,2_dark
18,1676981676.666421,120,1,6,250,100,0.0,1,dark_reappeared
19,1676982284.8496144,1,0,6,250,100,1.0,1,none
19,1676982284.8496144,5,0,6,250,100,1.0,1,none
19,1676982284.8496144,5,0,6,250,100,1.0,1,none
19,1676982284.8496144,1,0,6,250,100,1.0,1,none
19,1676982284.8496144,10,0,6,250,100,1.0,1,none
19,1676982284.8496144,5,0,6,250,100,1.0,1,none
19,1676982284.8496144,10,0,6,250,100,1.0,1,none
19,1676982284.8496144,1,0,6,250,100,1.0,1,none
19,1676982284.8496144,30,1,6,250,100,0.0,1,none
20,1676982519.395493,1,0,6,250,100,1.0,1,none
20,1676982519.395493,120,1,6,250,100,0.0,1,none
21,1676983523.5917628,1,0,6,250,100,1.0,1,none
21,1676983523.5917628,60,1,6,250,100,0.0,1,none
22,1676984274.3405182,10,0,6,250,100,1.0,1,none
22,1676984274.3405182,30,0,6,250,100,1.0,1,none
22,1676984274.3405182,5,0,6,250,100,1.0,1,none
22,1676984274.3405182,10,0,6,250,100,1.0,1,none
22,1676984274.3405182,1,0,6,250,100,1.0,1,none
22,1676984274.3405182,60,1,6,250,100,0.0,1,none
23,1676986103.791979,1,0,6,250,100,1.0,0,2_dark
23,1676986103.791979,10,0,6,250,100,1.0,0,2_dark
23,1676986103.791979,30,1,6,250,100,0.0,0,2_dark
24,1676986734.794424,5,0,6,250,100,1.0,1,none
24,1676986734.794424,60,1,6,250,100,0.0,1,none
25,1676987127.266903,1,0,6,250,100,1.0,1,none
25,1676987127.266903,1,0,6,250,100,1.0,1,none
25,1676987127.266903,10,0,6,250,100,1.0,1,none
25,1676987127.266903,120,1,6,250,100,0.0,1,dark_reappeared
26,1676987994.778565,30,1,6,250,100,0.0,0,2_dark
27,1676988307.8165994,1,0,6,250,100,1.0,1,none
27,1676988307.8165994,1,0,6,250,100,1.0,1,none
