frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    319420.6666666667    89173.00000000004
471.0    321526.00000000006    90955.6666666667
471.2    326316.99999999994    91759.00000000003
471.4    324577.0    83927.66666666666
471.6    340790.33333333343    97769.66666666667
471.8    331268.3333333333    88594.00000000001
472.0    315089.66666666674    92097.99999999999
472.2    307557.6666666667    82051.99999999999
472.4    306199.3333333333    84328.66666666666
472.6    310093.6666666667    82129.33333333334
472.8    273822.3333333334    71472.0
473.0    275971.6666666667    76862.66666666667
473.2    263171.6666666667    72563.00000000001
473.4    246524.00000000003    61563.00000000001
473.6    239985.3333333333    65857.33333333331
473.8    221366.66666666663    56515.66666666667
474.0    206807.33333333337    51284.99999999999
474.2    274990.0    71372.66666666666
474.4    272049.0    76616.0
474.6    306425.6666666667    77203.66666666669
474.8    296830.0    82507.66666666667
475.0    323845.3333333333    92158.66666666666
475.2    312637.6666666667    85673.66666666669
475.4    322404.0    88514.66666666667
475.6    299325.00000000006    82893.33333333333
475.8    306964.66666666657    83875.0
476.0    297320.3333333334    82950.33333333333
476.2    287208.3333333334    77118.66666666667
476.4    316759.0    89718.0
476.6    300005.6666666666    84701.33333333334
476.8    291299.33333333326    83251.33333333334
