frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    316761.3333333334    83559.66666666664
471.0    313346.3333333334    82705.0
471.2    296860.3333333334    80488.33333333334
471.4    290630.0    80900.0
471.6    297109.66666666674    77391.0
471.8    291261.6666666667    79277.0
472.0    290009.0    76912.0
472.2    292820.3333333333    87577.33333333333
472.4    317070.66666666657    97431.33333333334
472.6    310566.6666666666    84032.66666666664
472.8    257239.3333333333    68122.33333333333
473.0    289563.6666666666    79905.33333333333
473.2    275933.6666666666    66837.66666666667
473.4    268753.9999999999    70726.0
473.6    247005.66666666666    64705.666666666664
473.8    215899.33333333334    62203.666666666664
474.0    228786.0    60751.333333333336
474.2    258184.33333333337    69842.0
474.4    271869.0    71691.33333333333
474.6    266854.3333333334    71310.33333333333
474.8    274484.99999999994    75512.0
475.0    277538.00000000006    77787.66666666667
475.2    310192.66666666657    90187.66666666669
475.4    296616.6666666666    79582.99999999999
475.6    266862.0    70987.0
475.8    280372.6666666667    76176.33333333333
476.0    288833.0    76478.33333333334
476.2    319028.3333333333    81431.00000000001
476.4    312679.3333333334    84795.33333333334
476.6    300037.6666666667    80387.99999999999
476.8    323281.99999999994    85274.33333333331
