wl(nm)    mean_lt(s)    mle_lt(s)    CI_low[lt]    CI_high[lt]    int(W/m2)    int_er    label    file
250    34.30199999999959    30.3    25.5    42.599999999999994    183.00161157303958    15.994426087430181    250 p6 1 230221    2023_02_21_10h_39m_46s_dissociation_measurement
250    128.1788235294077    114.6    98.1    157.8    109.97514791381556    9.317116466995902    250 p4 1 230228    2023_02_28_11h_10m_39s_dissociation_measurement
250    58.051666666665234    49.8    41.699999999999996    73.8    281.87927646385845    23.25490773423508    250 p10 1 230301    2023_03_01_10h_13m_12s_dissociation_measurement
250    21.373529411764608    19.2    16.2    26.4    288.6265653821431    24.086162294976692    250 p10 1 230302    2023_03_02_10h_45m_42s_dissociation_measurement
