frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    229197.33333333334    64375.333333333336
471.0    239221.0    74259.33333333333
471.2    219004.6666666667    60586.00000000001
471.4    225796.99999999997    58960.666666666664
471.6    242429.66666666666    63139.33333333335
471.8    237537.33333333337    65110.000000000015
472.0    243006.33333333334    62625.99999999999
472.2    237168.66666666666    72284.33333333334
472.4    235356.66666666666    66194.33333333334
472.6    235147.0    67117.99999999999
472.8    202697.33333333334    56713.66666666667
473.0    199954.33333333334    52791.99999999999
473.2    203774.33333333334    51053.333333333336
473.4    189582.6666666667    48387.99999999999
473.6    200629.0    57340.0
473.8    197821.66666666666    54324.00000000001
474.0    187911.66666666666    48826.333333333336
474.2    142712.3333333333    38051.33333333334
474.4    233565.0    63122.0
474.6    244489.0    65381.66666666666
474.8    242583.3333333333    70259.66666666664
475.0    240526.66666666666    66987.33333333334
475.2    247371.66666666666    66959.33333333333
475.4    237751.66666666666    65112.99999999999
475.6    233186.66666666666    66344.66666666667
475.8    231473.66666666672    64639.333333333336
476.0    234467.0    63289.333333333336
476.2    222855.6666666667    61433.666666666664
476.4    239049.33333333337    65521.00000000001
476.6    219462.3333333333    57604.0
476.8    229973.66666666666    65303.333333333336
