frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    178165.66666666666    49003.333333333336
471.0    198148.33333333334    56302.66666666667
471.2    238680.00000000003    61640.66666666667
471.4    147301.6666666667    37863.0
471.6    199517.66666666672    52095.0
471.8    203248.3333333333    53466.0
472.0    193085.3333333333    45037.00000000001
472.2    202260.33333333337    55174.66666666667
472.4    147233.66666666666    37455.333333333336
472.6    175765.3333333333    46907.00000000001
472.8    161879.33333333334    40922.333333333336
473.0    193968.0    55797.666666666664
473.2    143255.6666666667    40563.00000000001
473.4    150627.6666666667    39987.666666666664
473.6    151439.6666666667    40426.66666666667
473.8    113466.66666666666    25776.666666666675
474.0    185119.66666666672    46836.66666666667
474.2    166371.0    42311.0
474.4    166477.0    43276.0
474.6    126034.33333333333    33121.666666666664
474.8    199895.99999999997    55832.33333333333
475.0    143419.99999999997    34949.333333333336
475.2    149435.3333333333    41908.333333333336
475.4    244612.33333333334    69556.33333333334
475.6    191458.6666666667    52058.666666666664
475.8    145289.66666666666    36261.66666666666
476.0    216329.00000000003    55420.66666666667
476.2    186019.33333333334    46844.99999999999
476.4    194844.99999999997    51775.0
476.6    156419.33333333337    41076.33333333333
476.8    177057.33333333334    46882.66666666666
