frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    252775.00000000003    67961.66666666664
471.0    241420.99999999997    65427.66666666667
471.2    241520.99999999997    72119.33333333333
471.4    230972.00000000003    62765.666666666664
471.6    243966.66666666666    70859.33333333334
471.8    244099.66666666666    68906.0
472.0    235190.33333333334    62185.0
472.2    235505.33333333334    64256.0
472.4    230654.33333333334    61712.66666666667
472.6    228737.6666666667    63679.0
472.8    216913.3333333333    55208.33333333334
473.0    202658.33333333334    50827.66666666667
473.2    195257.66666666666    58434.333333333336
473.4    185712.99999999997    48746.33333333333
473.6    172768.66666666666    44316.333333333336
473.8    161963.0    41561.66666666667
474.0    166662.00000000003    39501.66666666667
474.2    164087.66666666666    42915.333333333336
474.4    222920.33333333334    59663.66666666667
474.6    228198.0    65837.33333333333
474.8    235352.33333333337    60604.33333333333
475.0    236825.66666666666    61640.33333333333
475.2    236929.0    71765.66666666667
475.4    253456.66666666672    78989.66666666666
475.6    250420.66666666666    69747.33333333333
475.8    246928.3333333333    66439.33333333334
476.0    240927.66666666666    65635.66666666669
476.2    262701.6666666667    69320.0
476.4    253160.6666666667    70963.00000000001
476.6    244547.33333333334    67855.0
476.8    238496.3333333333    65644.33333333333
