frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    317055.66666666674    87010.00000000001
471.0    303223.66666666674    86239.33333333333
471.2    312230.0    86766.00000000001
471.4    307646.33333333326    83609.0
471.6    308801.3333333333    89419.33333333333
471.8    332828.3333333334    95046.66666666669
472.0    314238.3333333333    83761.33333333334
472.2    315184.99999999994    91960.66666666667
472.4    313893.3333333333    97457.33333333333
472.6    300208.66666666657    84718.66666666666
472.8    271558.3333333333    74690.33333333334
473.0    268195.3333333334    74564.66666666667
473.2    275690.3333333334    78512.00000000001
473.4    264547.6666666666    75647.66666666666
473.6    251404.66666666666    65737.0
473.8    253965.33333333334    66879.66666666666
474.0    198639.99999999997    48315.666666666664
474.2    265399.6666666666    71400.66666666666
474.4    289614.3333333334    79868.00000000001
474.6    327642.0    87313.66666666669
474.8    327081.3333333334    92835.0
475.0    345339.3333333334    105814.0
475.2    314856.99999999994    89339.33333333334
475.4    308825.00000000006    87313.0
475.6    307281.0    84199.66666666666
475.8    329580.6666666667    84781.0
476.0    331580.6666666666    88522.00000000001
476.2    341626.6666666667    92431.66666666666
476.4    302914.3333333333    81983.66666666667
476.6    304165.3333333333    78012.33333333333
476.8    299624.0    79034.0
