frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    252501.0    66984.33333333334
471.0    247823.3333333333    69120.66666666666
471.2    242707.3333333334    67617.33333333333
471.4    252841.99999999997    72121.66666666667
471.6    243926.0    75047.00000000001
471.8    254310.33333333334    72194.66666666667
472.0    235786.6666666667    65442.66666666667
472.2    205001.66666666666    57966.333333333336
472.4    215524.99999999997    55475.99999999999
472.6    221912.0    59043.00000000001
472.8    229662.33333333334    62453.66666666667
473.0    213000.0    55254.99999999999
473.2    204723.33333333334    52054.333333333336
473.4    193895.66666666663    51681.99999999999
473.6    203509.33333333334    53757.666666666664
473.8    196669.66666666666    51290.333333333336
474.0    210642.66666666666    54271.66666666667
474.2    162889.3333333333    40012.0
474.4    211140.99999999997    53202.333333333336
474.6    205152.33333333337    51692.666666666664
474.8    207234.0    53860.666666666664
475.0    212475.66666666666    62397.0
475.2    219841.66666666666    60396.99999999999
475.4    220403.99999999997    62955.33333333333
475.6    214225.0    59277.0
475.8    242152.33333333334    65945.66666666667
476.0    232535.66666666663    66642.66666666667
476.2    242431.33333333334    60924.666666666664
476.4    238164.33333333337    65563.0
476.6    243523.0    62230.00000000001
476.8    237233.00000000003    62147.99999999999
