frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    304409.6666666666    81606.33333333333
471.0    331159.0    91169.66666666667
471.2    340314.3333333333    89939.33333333333
471.4    334637.6666666667    88455.33333333334
471.6    320100.3333333333    86311.0
471.8    321959.3333333334    91617.33333333337
472.0    311572.6666666667    89221.33333333333
472.2    280657.3333333334    81911.0
472.4    327393.6666666667    87732.0
472.6    295171.3333333333    85217.6666666667
472.8    299404.0    81987.0
473.0    277807.6666666666    69962.66666666667
473.2    283399.3333333333    78438.00000000003
473.4    271584.3333333333    77577.00000000001
473.6    267805.00000000006    74753.33333333334
473.8    271869.3333333333    68111.33333333331
474.0    274233.3333333334    72878.0
474.2    273554.3333333334    77337.66666666667
474.4    310876.3333333334    89847.66666666666
474.6    326244.66666666674    90095.0
474.8    307932.66666666657    87470.0
475.0    294706.6666666666    77818.0
475.2    305301.3333333333    83286.33333333334
475.4    316145.6666666666    83802.0
475.6    292057.6666666666    81205.66666666667
475.8    298257.3333333334    78683.66666666667
476.0    309095.3333333334    81962.66666666666
476.2    337812.0    87652.33333333334
476.4    314754.99999999994    87758.99999999996
476.6    306466.3333333334    84722.33333333333
476.8    300473.00000000006    81277.0
