frequency [kHz]    total counts in region of interest    max_val_x_line_sum
470.8    334270.3333333333    89231.33333333336
471.0    290154.3333333333    77596.33333333333
471.2    297577.66666666674    81304.66666666667
471.4    296776.6666666666    77999.99999999999
471.6    276258.3333333333    73738.66666666667
471.8    275224.0    72569.66666666666
472.0    355253.6666666667    95283.33333333333
472.2    337848.3333333333    96358.66666666666
472.4    337788.0    96497.33333333333
472.6    277460.3333333333    75592.66666666667
472.8    253582.6666666667    70064.33333333334
473.0    297475.3333333333    82093.33333333333
473.2    292832.0000000001    83510.66666666669
473.4    55302.33333333333    9686.333333333332
473.6    55190.333333333336    10575.666666666668
473.8    56217.0    11037.333333333334
474.0    262098.6666666667    70400.66666666667
474.2    246029.33333333334    66953.66666666666
474.4    283472.00000000006    80423.66666666667
474.6    258366.33333333337    68789.66666666667
474.8    274007.3333333333    76678.66666666667
475.0    291670.6666666667    84576.33333333333
475.2    332467.00000000006    93005.66666666666
475.4    336498.99999999994    93134.66666666669
475.6    294900.6666666667    76829.66666666666
475.8    293416.66666666674    75056.0
476.0    314075.3333333333    80806.66666666666
476.2    334250.6666666666    85821.00000000003
476.4    298891.6666666666    80493.33333333334
476.6    288582.0    82057.33333333334
476.8    282087.6666666667    79418.66666666667
